Total demand	5454.545454545457
Total restock	5999.9999999999945
MP	true
FC capacity	100
SC capacity	400
DS capacity	1000
Time	Orders	Demand	Inventory	Restock	Total packages	New packages	Delivered
99	12157	5449	10758	5430	15333	5438	5627
100	12282	5499	10679	5295	15381	5374	5326
101	12174	5374	10680	5483	15315	5482	5548
102	12118	5344	10725	5445	15478	5400	5237
103	12134	5379	10749	5387	15245	5363	5596
104	12128	5403	10765	5425	15342	5409	5312
105	12079	5440	10856	5580	15292	5489	5539
106	12045	5423	11001	5602	15415	5457	5334
107	12002	5387	11000	5429	15444	5430	5401
108	11848	5261	10873	5288	15255	5415	5604
109	12004	5474	10933	5378	15285	5318	5288
110	12137	5575	10953	5462	15260	5442	5467
111	12162	5512	10798	5332	15458	5487	5289
112	12187	5492	10800	5469	15473	5467	5452
113	12047	5355	10849	5544	15516	5495	5452
114	12163	5504	10922	5461	15480	5388	5424
115	12063	5423	10785	5386	15457	5523	5546
116	12099	5408	10865	5452	15380	5372	5449
117	12226	5547	10827	5382	15416	5420	5384
118	12231	5498	10712	5378	15464	5493	5445
119	12391	5553	10698	5379	15483	5393	5374
120	12237	5357	10637	5450	15523	5511	5471
121	12256	5443	10606	5393	15539	5424	5408
122	12327	5466	10820	5609	15550	5395	5384
123	12238	5330	10861	5460	15344	5419	5625
124	12229	5415	10963	5526	15408	5424	5360
125	12212	5401	10988	5443	15377	5418	5449
126	12303	5539	10958	5418	15443	5448	5382
127	12175	5369	10893	5432	15393	5497	5547
128	12387	5574	10943	5412	15400	5362	5355
129	12336	5473	10846	5427	15416	5524	5508
130	12274	5386	10901	5503	15580	5448	5284
131	12230	5406	10918	5467	15545	5450	5485
132	12258	5459	10955	5468	15552	5431	5424
133	12269	5481	10905	5420	15461	5470	5561
134	12321	5521	10928	5492	15335	5469	5595
135	12339	5489	10931	5474	15331	5471	5475
136	12306	5466	10864	5432	15445	5499	5385
137	12227	5418	10830	5463	15527	5497	5415
138	12288	5520	10920	5549	15631	5459	5355
139	12260	5521	10871	5500	15759	5549	5421
140	12310	5564	10752	5395	15622	5514	5651
141	12226	5464	10711	5507	15650	5548	5520
142	12178	5446	10601	5384	15583	5494	5561
143	12127	5412	10603	5465	15608	5463	5438
144	11993	5273	10619	5423	15572	5407	5443
145	12072	5412	10712	5426	15313	5333	5592
146	12173	5532	10776	5495	15288	5431	5456
147	12075	5441	10710	5473	15390	5539	5437
148	12145	5524	10667	5411	15530	5454	5314
149	12010	5400	10498	5366	15540	5535	5525
150	12215	5551	10683	5531	15451	5346	5435
151	12135	5400	10707	5504	15464	5480	5467
152	12179	5474	10679	5402	15459	5430	5435
153	12190	5470	10690	5470	15358	5459	5560
154	12201	5496	10686	5481	15352	5485	5491
155	11975	5360	10552	5452	15468	5586	5470
156	12083	5481	10667	5488	15538	5373	5303
157	12194	5560	10710	5492	15415	5449	5572
158	12112	5398	10895	5665	15410	5480	5485
159	12037	5408	10909	5497	15496	5483	5397
160	12189	5521	10909	5369	15444	5369	5421
161	12203	5479	10867	5423	15320	5465	5589
162	12225	5489	10769	5369	15503	5467	5284
163	12167	5423	10837	5549	15593	5481	5391
164	12355	5556	10955	5486	15514	5368	5447
165	12271	5498	10877	5504	15496	5582	5600
166	12243	5435	10825	5411	15554	5463	5405
167	12255	5462	10734	5359	15508	5450	5496
168	12267	5458	10779	5491	15522	5446	5432
169	12218	5403	10631	5304	15343	5452	5631
170	12252	5439	10805	5579	15298	5405	5450
171	12246	5401	10790	5392	15165	5407	5540
172	12251	5415	10689	5309	15272	5410	5303
173	12309	5448	10818	5519	15196	5390	5466
174	12205	5382	10755	5423	15367	5486	5315
175	12406	5538	10824	5406	15266	5337	5438
176	12301	5408	10904	5593	15492	5513	5287
177	12162	5387	10858	5480	15476	5526	5542
178	12267	5488	10981	5506	15467	5383	5392
179	12259	5413	10944	5384	15453	5421	5435
180	12281	5458	10903	5395	15471	5436	5418
181	12250	5436	10888	5452	15440	5467	5498
182	12196	5394	10864	5424	15441	5448	5447
183	12237	5416	10903	5414	15472	5375	5344
184	12243	5356	10809	5256	15313	5350	5509
185	12311	5431	10797	5351	15220	5363	5456
186	12340	5404	10923	5501	15052	5375	5543
187	12365	5495	10943	5490	15218	5470	5304
188	12271	5351	10878	5380	15299	5445	5364
189	12183	5302	10973	5485	15303	5390	5386
190	12222	5425	10895	5308	15296	5386	5393
191	12285	5470	10920	5432	15239	5407	5464
192	12171	5408	10797	5399	15381	5522	5380
193	12037	5339	10735	5411	15393	5473	5461
194	11969	5289	10794	5416	15272	5357	5478
195	12204	5575	10855	5401	15180	5340	5432
196	12061	5462	10762	5512	15229	5605	5556
197	12146	5483	10718	5354	15439	5398	5188
198	12166	5477	10743	5482	15464	5457	5432
199	12173	5451	10716	5417	15349	5444	5559
200	12225	5473	10719	5424	15447	5421	5323
201	12119	5362	10755	5504	15408	5468	5507
202	12140	5429	10815	5468	15329	5408	5487
203	12178	5511	10848	5506	15217	5473	5585
204	12264	5515	10946	5527	15393	5429	5253
205	12214	5478	10769	5351	15555	5528	5366
206	12234	5478	10739	5428	15625	5458	5388
207	12222	5418	10851	5542	15624	5430	5431
208	12224	5442	10784	5373	15670	5440	5394
209	12160	5378	10792	5450	15574	5442	5538
210	12157	5482	10969	5662	15603	5485	5456
211	12218	5493	10934	5397	15493	5432	5542
212	12230	5473	10861	5388	15538	5461	5416
213	12190	5474	10744	5397	15596	5514	5456
214	12208	5423	10728	5389	15692	5405	5309
215	12277	5490	10859	5552	15411	5421	5702
216	12051	5232	10718	5317	15583	5458	5286
217	12278	5500	10978	5533	15365	5273	5491
218	12155	5359	10871	5375	15399	5482	5448
219	12106	5325	10775	5278	15266	5374	5507
220	12268	5525	10626	5214	15345	5363	5284
221	12237	5468	10672	5545	15214	5499	5630
222	12296	5557	10672	5498	15476	5498	5236
223	12085	5318	10633	5490	15466	5529	5539
224	12068	5346	10888	5618	15470	5363	5359
225	12169	5490	10915	5416	15247	5389	5612
226	12173	5428	10967	5476	15331	5424	5340
227	12072	5366	10920	5420	15262	5467	5536
228	12171	5507	10940	5428	15314	5408	5356
229	12043	5317	10880	5385	15195	5445	5564
230	11954	5320	10939	5468	15430	5409	5174
231	11984	5427	11025	5483	15253	5397	5574
232	12025	5464	11089	5487	15245	5423	5431
233	12028	5452	10963	5323	15269	5449	5425
234	12045	5386	10989	5395	15186	5369	5452
235	12039	5437	10929	5383	15184	5443	5445
236	11973	5402	10936	5475	15204	5468	5448
237	11968	5414	10859	5342	15279	5419	5344
238	11994	5358	10951	5424	15266	5332	5345
239	11999	5390	10919	5353	15255	5385	5396
240	12011	5373	10966	5408	15255	5361	5361
241	12238	5564	10965	5336	15153	5337	5439
242	12125	5405	10962	5515	15410	5518	5261
243	12173	5421	10946	5357	15287	5373	5496
244	12208	5479	10853	5351	15383	5444	5348
245	12233	5490	10893	5505	15321	5465	5527
246	12159	5416	10834	5431	15554	5490	5257
247	12273	5549	10792	5393	15436	5435	5553
248	12113	5280	10821	5469	15343	5440	5533
249	12211	5491	10888	5460	15273	5393	5463
250	12251	5475	10938	5485	15160	5435	5548
251	12181	5396	10759	5287	15218	5466	5408
252	12307	5493	10838	5446	15297	5367	5288
253	12284	5430	10959	5574	15342	5453	5408
254	12191	5360	10825	5319	15416	5453	5379
255	12210	5459	10803	5418	15478	5440	5378
256	12143	5408	10686	5358	15481	5475	5472
257	12112	5418	10770	5533	15517	5449	5413
258	12116	5437	10631	5294	15473	5433	5477
259	12189	5464	10634	5394	15410	5391	5454
260	12105	5362	10639	5451	15375	5446	5481
261	12191	5511	10753	5539	15373	5425	5427
262	12042	5307	10718	5421	15345	5456	5484
263	12158	5418	10862	5446	15320	5302	5327
264	12114	5403	10881	5466	15216	5447	5551
265	12217	5497	10971	5484	15311	5394	5299
266	12209	5413	10978	5428	15419	5421	5313
267	12174	5464	10978	5499	15398	5499	5520
268	12164	5442	10943	5417	15492	5452	5358
269	12117	5396	10963	5463	15362	5443	5573
270	12147	5368	10995	5370	15408	5338	5292
271	12158	5432	11061	5487	15279	5421	5550
272	12244	5501	11052	5406	15295	5415	5399
273	12287	5506	11075	5486	15229	5463	5529
274	12398	5583	11021	5418	15389	5472	5312
275	12330	5465	10967	5479	15486	5533	5436
276	12163	5343	10987	5530	15548	5510	5448
277	12233	5411	11010	5364	15459	5341	5430
278	12213	5431	11024	5465	15450	5451	5460
279	12229	5434	10907	5301	15378	5418	5490
280	12252	5446	11079	5595	15446	5423	5355
281	12122	5328	11078	5457	15408	5458	5496
282	12222	5488	11083	5393	15353	5388	5443
283	12135	5285	11082	5371	15285	5372	5440
284	12154	5380	11022	5301	15054	5361	5592
285	12286	5521	10968	5335	15305	5389	5138
286	12308	5476	10962	5448	15304	5454	5455
287	12252	5420	10962	5476	15568	5476	5212
288	12477	5598	11069	5480	15422	5373	5519
289	12295	5351	10924	5388	15587	5533	5368
290	12275	5421	10866	5383	15570	5441	5458
291	12295	5438	10761	5313	15690	5418	5298
292	12178	5380	10784	5520	15683	5497	5504
293	12195	5400	10780	5379	15524	5383	5542
294	12099	5370	10727	5413	15557	5466	5433
295	12283	5559	10790	5438	15335	5375	5597
296	12147	5330	10743	5419	15295	5466	5506
297	12167	5393	10778	5408	15279	5373	5389
298	12177	5489	10748	5449	15289	5479	5469
299	12171	5460	10694	5412	15297	5466	5458
300	12371	5579	10749	5434	15332	5379	5344
301	12212	5301	10752	5463	15355	5460	5437
302	12180	5367	10903	5550	15284	5399	5470
303	12291	5548	11058	5592	15190	5437	5531
304	12199	5412	11143	5589	15396	5504	5298
305	12288	5552	11110	5430	15264	5463	5595
306	12320	5533	10982	5373	15554	5501	5211
307	12310	5482	11003	5513	15330	5492	5716
308	12376	5508	10913	5352	15448	5442	5324
309	12401	5446	10899	5407	15290	5421	5579
310	12459	5462	10863	5368	15280	5404	5414
311	12431	5450	10779	5394	15429	5478	5329
312	12432	5457	10749	5426	15417	5456	5468
313	12643	5648	10737	5425	15474	5437	5380
314	12432	5391	10709	5574	15405	5602	5671
315	12496	5568	10621	5416	15547	5504	5362
316	12494	5463	10461	5305	15450	5465	5562
317	12446	5402	10526	5515	15494	5450	5406
318	12489	5498	10535	5464	15430	5455	5519
319	12463	5450	10583	5524	15499	5476	5407
320	12551	5581	10608	5518	15527	5493	5465
321	12471	5415	10605	5492	15648	5495	5374
322	12575	5530	10782	5603	15646	5426	5428
323	12472	5424	10721	5466	15660	5527	5513
324	12561	5507	10693	5390	15413	5418	5665
325	12629	5572	10670	5481	15562	5504	5355
326	12349	5245	10643	5498	15385	5525	5702
327	12432	5440	10654	5368	15419	5357	5323
328	12466	5453	10652	5417	15276	5419	5562
329	12397	5420	10698	5535	15336	5489	5429
330	12318	5417	10579	5377	15460	5496	5372
331	12190	5319	10542	5410	15453	5447	5454
332	12120	5343	10727	5598	15475	5413	5391
333	12227	5503	10844	5513	15313	5396	5558
334	12187	5428	10879	5503	15506	5468	5275
335	12135	5301	10927	5401	15372	5353	5487
336	12291	5541	10922	5380	15472	5385	5285
337	12198	5360	10879	5410	15489	5453	5436
338	12357	5547	10861	5370	15477	5388	5400
339	12377	5485	10789	5393	15454	5465	5488
340	12333	5435	10718	5408	15450	5479	5483
341	12520	5543	10872	5510	15519	5356	5287
342	12508	5508	10934	5582	15538	5520	5501
343	12494	5472	10774	5326	15512	5486	5512
344	12487	5449	10647	5329	15447	5456	5521
345	12481	5490	10657	5506	15474	5496	5469
346	12419	5433	10661	5499	15686	5495	5283
347	12354	5426	10680	5510	15675	5491	5502
348	12411	5505	10762	5530	15631	5448	5492
349	12330	5393	10693	5405	15618	5474	5487
350	12324	5479	10640	5432	15705	5485	5398
351	12254	5376	10586	5392	15523	5446	5628
352	12376	5487	10573	5352	15514	5365	5374
353	12353	5448	10583	5481	15276	5471	5709
354	12465	5512	10773	5590	15307	5400	5369
355	12287	5362	10689	5456	15441	5540	5406
356	12430	5452	10832	5452	15315	5309	5435
357	12473	5495	10903	5523	15288	5452	5479
358	12383	5424	10736	5347	15441	5514	5361
359	12421	5470	10651	5347	15586	5432	5287
360	12486	5440	10669	5393	15455	5375	5506
361	12513	5413	10719	5436	15241	5386	5600
362	12538	5475	10871	5602	15268	5450	5423
363	12490	5422	10865	5464	15361	5470	5377
364	12555	5545	10718	5333	15453	5480	5388
365	12582	5476	10763	5494	15490	5449	5412
366	12597	5453	10886	5561	15493	5438	5435
367	12595	5504	10899	5519	15465	5506	5534
368	12523	5423	10812	5408	15472	5495	5488
369	12445	5400	10729	5395	15555	5478	5395
370	12524	5517	10714	5423	15446	5438	5547
371	12424	5426	10647	5459	15488	5526	5484
372	12444	5433	10612	5378	15412	5413	5489
373	12489	5380	10737	5460	15260	5335	5487
374	12381	5367	10639	5377	15323	5475	5412
375	12349	5460	10667	5520	15412	5492	5403
376	12313	5451	10635	5455	15650	5487	5249
377	12331	5462	10584	5393	15477	5444	5617
378	12378	5430	10662	5461	15326	5383	5534
379	12363	5422	10622	5397	15116	5437	5647
380	12436	5499	10537	5341	15167	5426	5375
381	12437	5436	10618	5516	15223	5435	5379
382	12465	5462	10490	5306	15398	5434	5259
383	12332	5359	10497	5499	15430	5492	5460
384	12376	5454	10609	5522	15525	5410	5315
385	12322	5385	10604	5434	15439	5439	5525
386	12473	5573	10626	5444	15500	5422	5361
387	12435	5471	10650	5533	15655	5509	5354
388	12399	5394	10653	5433	15581	5430	5504
389	12365	5417	10605	5403	15621	5451	5411
390	12337	5439	10560	5422	15576	5467	5512
391	12339	5408	10560	5406	15525	5406	5457
392	12178	5256	10585	5442	15403	5417	5539
393	12099	5267	10679	5440	15295	5346	5454
394	12224	5458	10770	5424	15101	5333	5527
395	12203	5451	10847	5549	15270	5472	5303
396	12242	5511	10808	5433	15429	5472	5313
397	12326	5532	10875	5515	15440	5448	5437
398	12342	5463	10915	5487	15376	5447	5511
399	12447	5515	10936	5431	15591	5410	5195
400	12443	5433	10857	5358	15545	5437	5483
401	12385	5396	10869	5466	15529	5454	5470
402	12444	5502	10733	5307	15572	5443	5400
403	12402	5445	10832	5586	15583	5487	5476
404	12391	5448	10798	5425	15642	5459	5400
405	12309	5374	10697	5355	15629	5456	5469
406	12236	5323	10727	5426	15451	5396	5574
407	12275	5430	10701	5365	15244	5391	5598
408	12271	5432	10658	5393	15297	5436	5383
409	12282	5480	10571	5382	15319	5469	5447
410	12311	5416	10586	5402	15391	5387	5315
411	12272	5366	10590	5409	15529	5405	5267
412	12274	5455	10548	5411	15366	5453	5616
413	12451	5572	10724	5571	15374	5395	5387
414	12371	5468	10596	5420	15494	5548	5428
415	12338	5390	10566	5393	15379	5423	5538
416	12373	5487	10522	5408	15358	5452	5473
417	12322	5382	10500	5411	15455	5433	5336
418	12476	5584	10478	5408	15395	5430	5490
419	12383	5434	10408	5457	15611	5527	5311
420	12489	5507	10418	5411	15498	5401	5514
421	12525	5480	10507	5533	15642	5444	5300
422	12470	5391	10504	5443	15451	5446	5637
423	12466	5459	10451	5410	15525	5463	5389
424	12554	5518	10467	5446	15341	5430	5614
425	12415	5372	10560	5604	15502	5511	5350
426	12433	5413	10564	5399	15438	5395	5459
427	12476	5521	10694	5608	15635	5478	5281
428	12529	5495	10755	5503	15536	5442	5541
429	12413	5392	10657	5410	15540	5508	5504
430	12362	5336	10661	5391	15306	5387	5621
431	12512	5510	10617	5316	15274	5360	5392
432	12437	5416	10601	5475	15303	5491	5462
433	12434	5455	10570	5427	15453	5458	5308
434	12415	5381	10640	5470	15420	5400	5433
435	12445	5489	10582	5401	15436	5459	5443
436	12390	5402	10615	5490	15406	5457	5487
437	12414	5473	10549	5383	15402	5449	5453
438	12305	5387	10448	5395	15495	5496	5403
439	12395	5435	10454	5351	15402	5345	5438
440	12402	5414	10443	5396	15414	5407	5395
441	12284	5268	10502	5445	15196	5386	5604
442	12324	5385	10591	5434	15163	5345	5378
443	12190	5364	10544	5451	15305	5498	5356
444	12110	5304	10691	5531	15205	5384	5484
445	12234	5495	10755	5435	15221	5371	5355
446	12239	5481	10715	5436	15182	5476	5515
447	12306	5486	10696	5400	15209	5419	5392
448	12294	5461	10635	5412	15348	5473	5334
449	12282	5399	10468	5244	15332	5411	5427
450	12360	5462	10500	5416	15400	5384	5316
451	12296	5351	10475	5390	15371	5415	5444
452	12380	5550	10521	5512	15528	5466	5309
453	12300	5400	10540	5499	15454	5480	5554
454	12240	5386	10445	5351	15442	5446	5458
455	12295	5397	10522	5419	15395	5342	5389
456	12352	5455	10600	5476	15247	5398	5546
457	12180	5310	10548	5430	15345	5482	5384
458	12320	5498	10623	5433	15188	5358	5515
459	12310	5457	10638	5482	15393	5467	5262
460	12206	5431	10605	5502	15286	5535	5642
461	12124	5341	10523	5341	15491	5423	5218
462	12217	5438	10617	5439	15301	5345	5535
463	12218	5443	10613	5438	15322	5442	5421
464	12366	5580	10697	5516	15408	5432	5346
465	12228	5387	10717	5545	15659	5525	5274
466	12200	5412	10684	5407	15578	5440	5521
467	12319	5493	10847	5537	15667	5374	5285
468	12223	5293	10851	5393	15283	5389	5773
469	12219	5399	10795	5347	15341	5403	5345
470	12234	5372	10721	5283	15208	5357	5490
471	12342	5465	10865	5501	15083	5357	5482
472	12293	5386	10890	5460	15145	5435	5373
473	12392	5514	10802	5327	15265	5415	5295
474	12293	5388	10686	5371	15321	5487	5431
475	12402	5520	10788	5513	15448	5411	5284
476	12472	5510	10781	5433	15461	5440	5427
477	12391	5409	10630	5339	15272	5490	5679
478	12352	5396	10613	5418	15391	5435	5316
479	12310	5343	10769	5541	15224	5385	5552
480	12300	5411	10882	5534	15330	5421	5315
481	12349	5456	10875	5400	15253	5407	5484
482	12385	5463	10864	5416	15355	5427	5325
483	12332	5421	10706	5316	15360	5474	5469
484	12428	5466	10885	5549	15384	5370	5346
485	12406	5452	10822	5411	15322	5474	5536
486	12346	5337	10815	5390	15407	5397	5312
487	12592	5562	10826	5327	15189	5316	5534
488	12657	5522	10855	5486	15291	5457	5355
489	12717	5591	10712	5388	15478	5531	5344
490	12638	5444	10750	5561	15590	5523	5411
491	12557	5401	10549	5281	15546	5482	5526
492	12419	5362	10532	5483	15573	5500	5473
493	12529	5472	10538	5368	15652	5362	5283
494	12427	5405	10446	5415	15568	5507	5591
495	12465	5510	10618	5644	15606	5472	5434
496	12377	5400	10552	5422	15740	5488	5354
497	12422	5473	10631	5507	15722	5428	5446
498	12282	5431	10479	5419	15711	5571	5582
499	12256	5446	10418	5411	15737	5472	5446
500	12305	5492	10448	5473	15581	5443	5599
501	12319	5487	10286	5311	15493	5473	5561
502	12247	5343	10327	5456	15335	5415	5573
503	12208	5299	10283	5294	15206	5338	5467
504	12332	5400	10458	5451	15031	5276	5451
505	12331	5382	10422	5347	14968	5383	5446
506	12373	5456	10467	5459	14938	5414	5444
507	12303	5431	10575	5609	15235	5501	5204
508	12074	5272	10555	5481	15307	5501	5429
509	12150	5488	10581	5438	15581	5412	5138
510	12172	5480	10578	5455	15663	5458	5376
511	12213	5464	10506	5351	15479	5423	5607
512	12194	5374	10565	5452	15459	5393	5413
513	12211	5408	10639	5465	15360	5391	5490
514	12139	5347	10556	5336	15368	5419	5411
515	12182	5413	10609	5423	15368	5370	5370
516	12319	5495	10757	5506	15327	5358	5399
517	12420	5571	10667	5380	15353	5470	5444
518	12326	5388	10604	5419	15450	5482	5385
519	12388	5500	10678	5512	15496	5438	5392
520	12291	5328	10804	5551	15476	5425	5445
521	12309	5441	10798	5417	15496	5423	5403
522	12253	5385	10923	5566	15321	5441	5616
523	12325	5485	10979	5469	15310	5413	5424
524	12489	5630	11092	5579	15438	5466	5338
525	12363	5420	11047	5501	15445	5546	5539
526	12548	5620	10985	5373	15404	5435	5476
527	12381	5348	10820	5350	15418	5515	5501
528	12395	5409	10929	5504	15346	5395	5467
529	12527	5521	10966	5426	15384	5389	5351
530	12480	5420	10764	5265	15402	5467	5449
531	12390	5357	10849	5532	15441	5447	5408
532	12537	5561	10920	5485	15479	5414	5376
533	12396	5371	10862	5454	15512	5512	5479
534	12477	5515	10776	5348	15515	5434	5431
535	12553	5573	10760	5481	15512	5497	5500
536	12510	5466	10646	5395	15582	5509	5439
537	12431	5427	10607	5467	15506	5506	5582
538	12475	5466	10566	5381	15465	5422	5463
539	12408	5466	10463	5430	15457	5533	5541
540	12312	5323	10539	5495	15402	5419	5474
541	12349	5464	10556	5444	15247	5427	5582
542	12413	5528	10452	5360	15405	5464	5306
543	12328	5396	10468	5497	15368	5481	5518
544	12213	5351	10550	5548	15729	5466	5105
545	12352	5501	10594	5406	15508	5362	5583
546	12402	5536	10478	5370	15550	5486	5444
547	12500	5560	10674	5658	15529	5462	5483
548	12352	5343	10625	5442	15725	5491	5295
549	12283	5341	10664	5449	15585	5410	5550
550	12382	5569	10546	5352	15638	5470	5417
551	12463	5531	10605	5509	15395	5450	5693
552	12389	5446	10548	5463	15535	5520	5380
553	12409	5470	10564	5466	15499	5450	5486
554	12462	5477	10654	5514	15554	5424	5369
555	12444	5451	10548	5363	15412	5469	5611
556	12392	5428	10448	5380	15460	5480	5432
557	12500	5541	10539	5524	15443	5433	5450
558	12440	5491	10628	5640	15473	5551	5521
559	12313	5378	10681	5558	15521	5505	5457
560	12235	5359	10657	5413	15509	5437	5449
561	12299	5464	10704	5447	15410	5400	5499
562	12233	5409	10631	5402	15266	5475	5619
563	12259	5455	10707	5505	15395	5429	5300
564	12229	5458	10580	5361	15385	5488	5498
565	12192	5416	10663	5536	15334	5453	5504
566	12262	5503	10732	5502	15285	5433	5482
567	12242	5427	10782	5497	15226	5447	5506
568	12141	5347	10760	5426	15346	5448	5328
569	12117	5419	10771	5454	15254	5443	5535
570	12143	5465	10795	5463	15336	5439	5357
571	12189	5442	10818	5419	15356	5396	5376
572	12070	5435	10606	5342	15501	5554	5409
573	12087	5419	10712	5508	15486	5402	5417
574	12188	5485	10710	5382	15408	5384	5462
575	12163	5389	10735	5439	15331	5414	5491
576	12262	5487	10799	5452	15312	5388	5407
577	12313	5526	10732	5408	15255	5475	5532
578	12344	5461	10771	5469	15389	5430	5296
579	12416	5556	10632	5345	15408	5484	5465
580	12519	5534	10594	5393	15442	5431	5397
581	12503	5445	10663	5530	15426	5461	5477
582	12381	5388	10622	5469	15420	5510	5516
583	12398	5422	10600	5383	15412	5405	5413
584	12500	5480	10531	5309	15427	5378	5363
585	12396	5380	10535	5488	15373	5484	5538
586	12563	5585	10645	5528	15453	5418	5338
587	12523	5464	10679	5538	15657	5504	5300
588	12352	5349	10690	5531	15732	5520	5445
589	12344	5393	10704	5415	15654	5401	5479
590	12187	5329	10642	5424	15546	5486	5594
591	12315	5500	10624	5354	15422	5372	5496
592	12415	5584	10504	5364	15411	5484	5495
593	12559	5557	10449	5358	15369	5413	5455
594	12657	5630	10283	5366	15644	5532	5257
595	12631	5451	10249	5443	15455	5477	5666
596	12730	5564	10339	5555	15463	5465	5457
597	12527	5382	10222	5468	15518	5585	5530
598	12554	5455	10380	5586	15597	5428	5349
599	12424	5336	10511	5597	15596	5466	5467
