Total demand	5454.545454545457
Total restock	5999.9999999999945
MP	true
FC capacity	100
SC capacity	400
DS capacity	1000
Time	Orders	Demand	Inventory	Restock	Total packages	New packages	Delivered
114	5811	5504	10736	5483	15348	5372	5390
115	5741	5423	10618	5375	15402	5493	5439
116	5744	5408	10693	5480	15316	5405	5491
117	5897	5547	10706	5407	15314	5394	5396
118	5880	5498	10599	5408	15370	5515	5459
119	5983	5553	10547	5398	15258	5450	5562
120	5865	5357	10519	5447	15451	5475	5282
121	5868	5443	10467	5388	15373	5440	5518
122	5926	5466	10654	5595	15420	5408	5361
123	5778	5330	10673	5497	15393	5478	5505
124	5816	5415	10799	5503	15392	5377	5378
125	5808	5401	10879	5489	15266	5409	5535
126	5926	5539	10860	5402	15236	5421	5451
127	5774	5369	10732	5393	15206	5521	5551
128	5991	5574	10737	5362	15249	5357	5314
129	5951	5473	10651	5427	15263	5513	5499
130	5870	5386	10692	5508	15533	5467	5197
131	5799	5406	10669	5454	15545	5477	5465
132	5846	5459	10699	5442	15454	5412	5503
133	5825	5481	10677	5480	15295	5502	5661
134	5924	5521	10787	5532	15222	5422	5495
135	5914	5489	10754	5466	15366	5499	5355
136	5903	5466	10719	5442	15482	5477	5361
137	5837	5418	10690	5455	15544	5484	5422
138	5910	5520	10773	5530	15449	5447	5542
139	5902	5521	10790	5546	15478	5529	5500
140	5962	5564	10672	5386	15507	5504	5475
141	5888	5464	10599	5465	15580	5538	5465
142	5843	5446	10504	5396	15597	5491	5474
143	5796	5412	10509	5464	15554	5459	5502
144	5668	5273	10487	5379	15544	5401	5411
145	5742	5412	10587	5438	15361	5338	5521
146	5856	5532	10663	5494	15214	5418	5565
147	5774	5441	10573	5433	15380	5523	5357
148	5880	5524	10542	5387	15368	5418	5430
149	5735	5400	10356	5359	15484	5545	5429
150	5913	5551	10501	5518	15366	5373	5491
151	5821	5400	10531	5522	15405	5492	5453
152	5838	5474	10522	5448	15431	5457	5431
153	5853	5470	10528	5461	15309	5455	5577
154	5902	5496	10551	5470	15360	5447	5396
155	5686	5360	10411	5436	15539	5576	5397
156	5790	5481	10500	5466	15485	5377	5431
157	5888	5560	10534	5496	15432	5462	5515
158	5759	5398	10682	5675	15367	5527	5592
159	5718	5408	10719	5486	15416	5449	5400
160	5866	5521	10749	5403	15369	5373	5420
161	5854	5479	10713	5455	15352	5491	5508
162	5861	5489	10582	5351	15593	5482	5241
163	5830	5423	10649	5521	15621	5454	5426
164	5982	5556	10770	5525	15409	5404	5616
165	5926	5498	10696	5480	15372	5554	5591
166	5861	5435	10618	5422	15431	5500	5441
167	5886	5462	10524	5343	15501	5437	5367
168	5874	5458	10560	5506	15517	5470	5454
169	5839	5403	10441	5319	15409	5438	5546
170	5851	5439	10601	5587	15304	5427	5532
171	5833	5401	10584	5402	15220	5419	5503
172	5829	5415	10465	5300	15254	5419	5385
173	5892	5448	10616	5536	15232	5385	5407
174	5780	5382	10504	5382	15268	5494	5458
175	5958	5538	10582	5438	15261	5360	5367
176	5839	5408	10638	5583	15446	5527	5342
177	5778	5387	10645	5455	15422	5448	5472
178	5876	5488	10770	5515	15450	5390	5362
179	5836	5413	10737	5420	15361	5453	5542
180	5869	5458	10700	5388	15400	5425	5386
181	5847	5436	10701	5459	15382	5458	5476
182	5821	5394	10680	5399	15356	5420	5446
183	5850	5416	10719	5426	15133	5387	5610
184	5802	5356	10668	5353	15220	5404	5317
185	5883	5431	10672	5354	15075	5350	5495
186	5853	5404	10736	5498	15238	5434	5271
187	5890	5495	10784	5506	15318	5458	5378
188	5767	5351	10763	5453	15418	5474	5374
189	5711	5302	10845	5440	15301	5358	5475
190	5781	5425	10780	5290	15189	5355	5467
191	5819	5470	10813	5465	15180	5432	5441
192	5712	5408	10704	5406	15228	5515	5467
193	5618	5339	10647	5376	15342	5433	5319
194	5596	5289	10758	5422	15279	5311	5374
195	5824	5575	10819	5408	15130	5347	5496
196	5702	5462	10701	5466	15217	5584	5497
197	5786	5483	10648	5346	15280	5399	5336
198	5823	5477	10714	5506	15399	5440	5321
199	5821	5451	10694	5433	15360	5453	5492
200	5826	5473	10662	5436	15511	5468	5317
201	5741	5362	10665	5450	15385	5447	5573
202	5783	5429	10723	5445	15416	5387	5356
203	5826	5511	10728	5473	15181	5468	5703
204	5879	5515	10825	5559	15413	5462	5230
205	5843	5478	10668	5357	15399	5514	5528
206	5885	5478	10654	5422	15597	5436	5238
207	5839	5418	10749	5559	15414	5464	5647
208	5819	5442	10682	5395	15469	5462	5407
209	5741	5378	10647	5421	15230	5456	5695
210	5819	5482	10822	5579	15285	5404	5349
211	5871	5493	10808	5427	15284	5441	5442
212	5848	5473	10648	5336	15434	5496	5346
213	5866	5474	10600	5408	15480	5456	5410
214	5841	5423	10564	5412	15411	5448	5517
215	5902	5490	10662	5527	15272	5429	5568
216	5655	5232	10551	5368	15460	5479	5291
217	5877	5500	10826	5553	15257	5278	5481
218	5735	5359	10694	5369	15380	5501	5378
219	5703	5325	10653	5316	15206	5357	5531
220	5908	5525	10589	5256	15098	5320	5428
221	5914	5468	10655	5528	15134	5462	5426
222	5962	5557	10594	5448	15377	5509	5266
223	5715	5318	10518	5489	15537	5565	5405
224	5710	5346	10750	5583	15484	5351	5404
225	5792	5490	10770	5428	15293	5408	5599
226	5766	5428	10822	5506	15304	5454	5443
227	5692	5366	10787	5405	15353	5440	5391
228	5835	5507	10855	5432	15326	5364	5391
229	5672	5317	10774	5399	15206	5480	5600
230	5584	5320	10833	5467	15345	5408	5269
231	5647	5427	10945	5476	15096	5364	5613
232	5676	5464	10995	5485	15230	5435	5301
233	5671	5452	10877	5339	15271	5457	5416
234	5690	5386	10899	5389	15339	5367	5299
235	5733	5437	10883	5378	15108	5394	5625
236	5660	5402	10882	5474	15286	5475	5297
237	5667	5414	10850	5375	15118	5407	5575
238	5675	5358	10901	5401	15274	5350	5194
239	5680	5390	10892	5376	15148	5385	5511
240	5685	5373	10966	5442	15370	5368	5146
241	5887	5564	11004	5400	15027	5362	5705
242	5749	5405	10988	5527	15369	5543	5201
243	5788	5421	10939	5333	15110	5382	5641
244	5821	5479	10862	5369	15402	5446	5154
245	5839	5490	10892	5502	15230	5472	5644
246	5809	5416	10853	5407	15545	5446	5131
247	5905	5549	10785	5385	15260	5453	5738
248	5698	5280	10730	5432	15436	5487	5311
249	5795	5491	10803	5467	15271	5394	5559
250	5833	5475	10861	5495	15356	5437	5352
251	5754	5396	10706	5320	15390	5475	5441
252	5866	5493	10753	5428	15507	5381	5264
253	5823	5430	10863	5583	15394	5473	5586
254	5745	5360	10716	5291	15364	5438	5468
255	5811	5459	10702	5379	15284	5393	5473
256	5759	5408	10628	5386	15344	5460	5400
257	5755	5418	10742	5536	15376	5422	5390
258	5749	5437	10582	5283	15607	5443	5212
259	5823	5464	10591	5399	15399	5390	5598
260	5732	5362	10583	5445	15416	5453	5436
261	5845	5511	10750	5565	15274	5398	5540
262	5670	5307	10712	5444	15314	5482	5442
263	5781	5418	10882	5477	15217	5307	5404
264	5747	5403	10920	5475	15391	5437	5263
265	5840	5497	11007	5491	15262	5404	5533
266	5803	5413	10994	5437	15445	5450	5267
267	5788	5464	11038	5523	15367	5479	5557
268	5798	5442	11014	5408	15405	5432	5394
269	5725	5396	10999	5454	15429	5469	5445
270	5714	5368	11000	5380	15431	5379	5377
271	5748	5432	11058	5456	15370	5398	5459
272	5829	5501	11053	5415	15209	5420	5581
273	5840	5506	11066	5508	15285	5495	5419
274	5950	5583	10968	5375	15397	5473	5361
275	5850	5465	10895	5492	15600	5565	5362
276	5719	5343	10931	5510	15459	5474	5615
277	5791	5411	10959	5367	15392	5339	5406
278	5805	5431	10973	5431	15180	5417	5629
279	5823	5434	10834	5277	15200	5416	5396
280	5834	5446	10977	5578	15331	5435	5304
281	5691	5328	11026	5520	15422	5471	5380
282	5796	5488	11022	5379	15314	5383	5491
283	5637	5285	10983	5405	15270	5444	5488
284	5678	5380	10971	5327	15140	5339	5469
285	5837	5521	10944	5335	15363	5362	5139
286	5840	5476	10920	5449	15369	5473	5467
287	5775	5420	10940	5505	15558	5485	5296
288	5995	5598	11022	5460	15413	5378	5523
289	5818	5351	10893	5399	15359	5528	5582
290	5815	5421	10856	5387	15338	5424	5445
291	5828	5438	10768	5337	15433	5425	5330
292	5758	5380	10774	5456	15491	5450	5392
293	5750	5400	10743	5377	15423	5408	5476
294	5698	5370	10707	5386	15334	5422	5511
295	5837	5559	10733	5446	15158	5420	5596
296	5654	5330	10681	5461	15361	5513	5310
297	5728	5393	10779	5417	15399	5319	5281
298	5778	5489	10764	5424	15505	5439	5333
299	5777	5460	10737	5434	15152	5461	5814
300	5943	5579	10742	5418	15304	5413	5261
301	5679	5301	10709	5532	15418	5565	5451
302	5666	5367	10915	5586	15389	5380	5409
303	5835	5548	11101	5565	15303	5379	5465
304	5731	5412	11168	5583	15407	5516	5412
305	5858	5552	11145	5402	15334	5425	5498
306	5871	5533	11047	5422	15393	5520	5461
307	5851	5482	11071	5526	15238	5502	5657
308	5914	5508	10974	5348	15433	5445	5250
309	5864	5446	10880	5402	15398	5496	5531
310	5892	5462	10867	5421	15466	5434	5366
311	5855	5450	10786	5406	15474	5487	5479
312	5865	5457	10758	5419	15472	5447	5449
313	6044	5648	10710	5421	15473	5469	5468
314	5818	5391	10621	5528	15652	5617	5438
315	5925	5568	10614	5454	15610	5461	5503
316	5900	5463	10456	5330	15645	5488	5453
317	5859	5402	10547	5534	15433	5443	5655
318	5928	5498	10566	5448	15378	5429	5484
319	5901	5450	10581	5492	15512	5477	5343
320	6029	5581	10583	5455	15435	5453	5530
321	5924	5415	10584	5521	15562	5520	5393
322	6004	5530	10751	5617	15589	5450	5423
323	5900	5424	10683	5460	15550	5528	5567
324	5940	5507	10649	5433	15619	5467	5398
325	6041	5572	10656	5478	15598	5471	5492
326	5729	5245	10592	5493	15569	5557	5586
327	5845	5440	10691	5423	15431	5324	5462
328	5876	5453	10647	5378	15273	5422	5580
329	5842	5420	10729	5536	15327	5454	5400
330	5787	5417	10645	5388	15448	5472	5351
331	5667	5319	10632	5426	15467	5439	5420
332	5661	5343	10883	5600	15314	5349	5502
333	5802	5503	10976	5455	15239	5362	5437
334	5758	5428	10962	5458	15306	5472	5405
335	5680	5301	10971	5388	15280	5379	5405
336	5858	5541	10993	5385	15248	5363	5395
337	5745	5360	10913	5393	15305	5473	5416
338	5914	5547	10890	5355	15137	5378	5546
339	5871	5485	10817	5455	15438	5528	5227
340	5817	5435	10711	5383	15364	5489	5563
341	5950	5543	10867	5566	15512	5410	5262
342	5920	5508	10928	5599	15528	5538	5522
343	5901	5472	10760	5323	15601	5491	5418
344	5876	5449	10621	5335	15412	5474	5663
345	5882	5490	10661	5524	15446	5484	5450
346	5855	5433	10681	5480	15544	5460	5362
347	5832	5426	10705	5473	15470	5449	5523
348	5897	5505	10777	5512	15464	5440	5446
349	5803	5393	10673	5383	15434	5487	5517
350	5814	5479	10620	5415	15381	5468	5521
351	5745	5376	10578	5403	15364	5445	5462
352	5885	5487	10580	5349	15372	5347	5339
353	5845	5448	10599	5507	15247	5488	5613
354	5933	5512	10757	5582	15274	5424	5397
355	5743	5362	10647	5442	15529	5552	5297
356	5868	5452	10781	5461	15414	5327	5442
357	5951	5495	10920	5551	15427	5412	5399
358	5881	5424	10736	5310	15485	5494	5436
359	5920	5470	10640	5335	15363	5431	5553
360	5912	5440	10614	5422	15446	5448	5365
361	5891	5413	10610	5430	15274	5434	5606
362	5924	5475	10750	5582	15480	5442	5236
363	5875	5422	10756	5477	15281	5471	5670
364	5954	5545	10599	5309	15426	5466	5321
365	5966	5476	10634	5499	15397	5464	5493
366	5887	5453	10685	5583	15634	5532	5295
367	5931	5504	10743	5518	15481	5460	5613
368	5856	5423	10690	5445	15577	5498	5402
369	5813	5400	10671	5424	15408	5443	5612
370	5909	5517	10683	5433	15404	5421	5425
371	5851	5426	10595	5396	15355	5484	5533
372	5861	5433	10540	5368	15452	5423	5326
373	5886	5380	10693	5508	15220	5355	5587
374	5803	5367	10665	5422	15308	5450	5362
375	5823	5460	10681	5456	15380	5440	5368
376	5772	5451	10609	5430	15548	5502	5334
377	5792	5462	10569	5402	15409	5442	5581
378	5803	5430	10647	5497	15401	5419	5427
379	5818	5422	10621	5381	15220	5407	5588
380	5887	5499	10586	5395	15275	5430	5375
381	5884	5436	10619	5472	15259	5439	5455
382	5885	5462	10479	5321	15432	5461	5288
383	5755	5359	10475	5485	15382	5489	5539
384	5854	5454	10653	5533	15455	5355	5282
385	5806	5385	10612	5392	15354	5433	5534
386	5987	5573	10629	5409	15234	5392	5512
387	5911	5471	10601	5519	15426	5547	5355
388	5866	5394	10626	5464	15396	5439	5469
389	5852	5417	10598	5403	15465	5431	5362
390	5864	5439	10616	5445	15326	5427	5566
391	5843	5408	10571	5384	15249	5429	5506
392	5716	5256	10619	5431	15263	5383	5369
393	5631	5267	10703	5436	15288	5352	5327
394	5784	5458	10809	5411	15138	5305	5455
395	5816	5451	10931	5541	15046	5419	5511
396	5871	5511	10884	5409	15264	5456	5238
397	5941	5532	10947	5525	15408	5462	5318
398	5907	5463	10921	5471	15511	5497	5394
399	5950	5515	10897	5448	15602	5472	5381
400	5899	5433	10808	5395	15581	5484	5505
401	5831	5396	10876	5532	15427	5464	5618
402	5899	5502	10763	5321	15364	5434	5497
403	5859	5445	10859	5581	15325	5485	5524
404	5825	5448	10804	5427	15455	5482	5352
405	5738	5374	10686	5343	15434	5461	5482
406	5677	5323	10700	5398	15322	5384	5496
407	5769	5430	10728	5366	15132	5338	5528
408	5769	5432	10710	5414	15328	5432	5236
409	5810	5480	10629	5358	15275	5439	5492
410	5800	5416	10581	5378	15358	5426	5343
411	5768	5366	10585	5402	15263	5398	5493
412	5807	5455	10583	5414	15260	5416	5419
413	5953	5572	10766	5609	15144	5426	5542
414	5875	5468	10646	5426	15437	5546	5253
415	5815	5390	10595	5399	15363	5450	5524
416	5900	5487	10567	5374	15434	5402	5331
417	5798	5382	10477	5394	15408	5484	5510
418	5979	5584	10501	5427	15426	5403	5385
419	5873	5434	10471	5510	15511	5540	5455
420	5966	5507	10461	5404	15392	5414	5533
421	5973	5480	10507	5519	15451	5473	5414
422	5928	5391	10551	5480	15384	5436	5503
423	5925	5459	10482	5393	15378	5462	5468
424	5977	5518	10423	5407	15397	5466	5447
425	5832	5372	10507	5601	15403	5517	5511
426	5852	5413	10555	5441	15410	5393	5386
427	5915	5521	10671	5574	15404	5458	5464
428	5944	5495	10699	5494	15383	5466	5487
429	5843	5392	10576	5370	15347	5493	5529
430	5798	5336	10577	5382	15348	5381	5380
431	5960	5510	10546	5317	15224	5348	5472
432	5859	5416	10503	5474	15298	5517	5443
433	5859	5455	10485	5437	15306	5455	5447
434	5799	5381	10513	5469	15406	5441	5341
435	5902	5489	10521	5394	15254	5386	5538
436	5835	5402	10561	5509	15376	5469	5347
437	5876	5473	10497	5368	15345	5432	5463
438	5785	5387	10422	5403	15476	5478	5347
439	5850	5435	10403	5351	15303	5370	5543
440	5847	5414	10425	5439	15377	5417	5343
441	5721	5268	10499	5468	15194	5394	5577
442	5803	5385	10611	5415	15093	5303	5404
443	5721	5364	10576	5411	15152	5446	5387
444	5658	5304	10693	5484	15191	5367	5328
445	5823	5495	10763	5400	15185	5330	5336
446	5863	5481	10714	5392	15217	5441	5409
447	5880	5486	10674	5429	15314	5469	5372
448	5862	5461	10618	5423	15313	5479	5480
449	5827	5399	10448	5264	15464	5434	5283
450	5907	5462	10496	5430	15356	5382	5490
451	5794	5351	10434	5402	15450	5464	5370
452	5925	5550	10516	5501	15353	5419	5516
453	5822	5400	10546	5533	15393	5503	5463
454	5805	5386	10490	5347	15284	5403	5512
455	5816	5397	10539	5435	15426	5386	5244
456	5872	5455	10647	5507	15309	5399	5516
457	5715	5310	10562	5382	15389	5467	5387
458	5847	5498	10574	5378	15262	5366	5493
459	5824	5457	10626	5532	15328	5480	5414
460	5792	5431	10588	5425	15237	5463	5554
461	5703	5341	10510	5352	15433	5430	5234
462	5818	5438	10600	5413	15244	5323	5512
463	5823	5443	10616	5454	15349	5438	5333
464	5989	5580	10667	5465	15217	5414	5546
465	5833	5387	10647	5523	15495	5543	5265
466	5826	5412	10663	5435	15386	5419	5528
467	5945	5493	10806	5517	15437	5374	5323
468	5757	5293	10800	5475	15299	5481	5619
469	5768	5399	10793	5381	15403	5388	5284
470	5778	5372	10730	5299	15238	5362	5527
471	5863	5465	10814	5464	15174	5380	5444
472	5805	5386	10851	5481	15129	5444	5489
473	5927	5514	10767	5308	15275	5392	5246
474	5811	5388	10645	5382	15366	5504	5413
475	5929	5520	10766	5523	15433	5402	5335
476	5939	5510	10702	5436	15485	5500	5448
477	5850	5409	10589	5385	15350	5498	5633
478	5807	5396	10554	5404	15572	5439	5217
479	5768	5343	10758	5586	15283	5382	5671
480	5770	5411	10875	5526	15445	5409	5247
481	5823	5456	10891	5419	15183	5403	5665
482	5879	5463	10885	5401	15347	5407	5243
483	5812	5421	10720	5323	15240	5488	5595
484	5879	5466	10894	5573	15408	5399	5231
485	5890	5452	10852	5399	15270	5441	5579
486	5802	5337	10849	5422	15396	5425	5299
487	6003	5562	10822	5334	15192	5361	5565
488	6015	5522	10862	5550	15348	5510	5354
489	6068	5591	10722	5398	15360	5538	5526
490	5958	5444	10760	5592	15777	5554	5137
491	5891	5401	10588	5296	15719	5468	5526
492	5784	5362	10595	5476	15655	5469	5533
493	5919	5472	10625	5367	15447	5337	5545
494	5867	5405	10470	5302	15352	5457	5552
495	5898	5510	10595	5604	15349	5479	5482
496	5807	5400	10557	5453	15436	5491	5404
497	5867	5473	10639	5495	15347	5413	5502
498	5761	5431	10519	5417	15525	5537	5359
499	5785	5446	10421	5324	15470	5422	5477
500	5835	5492	10442	5463	15564	5442	5348
501	5872	5487	10306	5314	15485	5450	5529
502	5749	5343	10295	5455	15484	5466	5467
503	5705	5299	10245	5293	15192	5343	5635
504	5786	5400	10405	5479	15142	5319	5369
505	5785	5382	10379	5357	14975	5383	5550
506	5875	5456	10462	5449	15092	5366	5249
507	5851	5431	10568	5561	15273	5455	5274
508	5665	5272	10590	5480	15276	5458	5455
509	5774	5488	10600	5389	15311	5379	5344
510	5775	5480	10503	5382	15350	5479	5440
511	5802	5464	10412	5346	15338	5437	5449
512	5744	5374	10424	5444	15374	5432	5396
513	5778	5408	10540	5490	15189	5374	5559
514	5737	5347	10505	5353	15266	5388	5311
515	5768	5413	10537	5414	15160	5382	5488
516	5895	5495	10714	5545	15256	5368	5272
517	5971	5571	10637	5418	15190	5495	5561
518	5839	5388	10574	5457	15444	5520	5266
519	5890	5500	10646	5521	15335	5449	5558
520	5749	5328	10752	5575	15560	5469	5244
521	5806	5441	10794	5426	15311	5384	5633
522	5766	5385	10947	5578	15386	5425	5350
523	5862	5485	10995	5437	15117	5389	5658
524	6001	5630	11097	5593	15446	5491	5162
525	5833	5420	11052	5543	15452	5588	5582
526	6001	5620	10986	5386	15664	5452	5240
527	5783	5348	10831	5411	15601	5566	5629
528	5818	5409	10959	5502	15459	5374	5516
529	5943	5521	11033	5470	15348	5396	5507
530	5863	5420	10820	5287	15446	5500	5402
531	5813	5357	10910	5497	15321	5407	5532
532	5983	5561	10994	5475	15330	5391	5382
533	5802	5371	10904	5462	15311	5552	5571
534	5915	5515	10846	5344	15379	5402	5334
535	6007	5573	10813	5448	15401	5481	5459
536	5927	5466	10631	5364	15551	5546	5396
537	5827	5427	10549	5445	15619	5527	5459
538	5862	5466	10557	5439	15514	5431	5536
539	5793	5466	10503	5481	15412	5535	5637
540	5706	5323	10574	5481	15374	5410	5448
541	5782	5464	10598	5412	15351	5388	5411
542	5867	5528	10495	5340	15362	5443	5432
543	5767	5396	10535	5536	15389	5496	5469
544	5673	5351	10610	5520	15573	5445	5261
545	5831	5501	10674	5407	15335	5343	5581
546	5906	5536	10601	5388	15259	5461	5537
547	5991	5560	10781	5655	15357	5475	5377
548	5778	5343	10680	5455	15584	5556	5329
549	5768	5341	10790	5461	15408	5351	5527
550	5855	5569	10614	5306	15389	5482	5501
551	5918	5531	10676	5530	15217	5468	5640
552	5837	5446	10615	5466	15505	5527	5239
553	5873	5470	10635	5454	15398	5434	5541
554	5898	5477	10748	5565	15525	5452	5325
555	5877	5451	10655	5379	15307	5472	5690
556	5875	5428	10555	5330	15384	5430	5353
557	5969	5541	10654	5546	15239	5447	5592
558	5934	5491	10716	5588	15417	5526	5348
559	5835	5378	10782	5543	15474	5477	5420
560	5776	5359	10813	5449	15486	5418	5406
561	5840	5464	10907	5494	15259	5400	5627
562	5791	5409	10807	5358	15261	5458	5456
563	5837	5455	10865	5467	15287	5409	5383
564	5812	5458	10728	5346	15435	5483	5335
565	5791	5416	10832	5541	15338	5437	5534
566	5858	5503	10857	5461	15446	5436	5328
567	5801	5427	10869	5496	15216	5484	5714
568	5696	5347	10870	5453	15433	5452	5235
569	5716	5419	10927	5456	15302	5399	5530
570	5745	5465	10946	5455	15403	5436	5335
571	5776	5442	10951	5416	15280	5411	5534
572	5694	5435	10765	5331	15521	5517	5276
573	5712	5419	10851	5487	15276	5401	5646
574	5820	5485	10840	5366	15358	5377	5295
575	5765	5389	10846	5450	15260	5444	5542
576	5846	5487	10888	5448	15474	5406	5192
577	5890	5526	10793	5387	15258	5482	5698
578	5880	5461	10783	5461	15408	5471	5321
579	5966	5556	10640	5327	15382	5470	5496
580	6024	5534	10555	5391	15519	5476	5339
581	5980	5445	10613	5547	15359	5489	5649
582	5857	5388	10545	5443	15413	5511	5457
583	5857	5422	10532	5409	15342	5422	5493
584	5943	5480	10458	5320	15414	5394	5322
585	5833	5380	10466	5498	15421	5490	5483
586	5996	5585	10556	5512	15577	5422	5266
587	5946	5464	10570	5528	15475	5514	5616
588	5771	5349	10613	5567	15480	5524	5519
589	5785	5393	10653	5419	15370	5379	5489
590	5665	5329	10588	5384	15370	5449	5449
591	5824	5500	10534	5287	15277	5341	5434
592	5915	5584	10442	5401	15246	5493	5524
593	6019	5557	10399	5410	15328	5453	5371
594	6076	5630	10261	5435	15598	5573	5303
595	6014	5451	10157	5409	15455	5513	5656
596	6096	5564	10214	5539	15539	5482	5398
597	5889	5382	10107	5482	15550	5589	5578
598	5921	5455	10300	5616	15562	5423	5411
599	5766	5336	10397	5588	15529	5491	5524
