Total demand	4999.999999999982
Total restock	5999.999999999993
MP	false
FC capacity	100
SC capacity	400
DS capacity	1000
Time	Orders	Demand	Inventory	Restock	Total packages	New packages	Delivered
93	6781	5066	12245	4953	15220	5104	5029
94	6654	4878	12301	5061	15196	5005	5029
95	6683	4944	12477	5091	15169	4915	4942
96	6704	4938	12569	5009	15163	4917	4923
97	6763	5064	12517	4953	15203	5005	4965
98	6727	4915	12520	4954	15219	4951	4935
99	6749	4944	12458	4860	15118	4922	5023
100	6911	5041	12380	4801	15077	4879	4920
101	6890	4964	12347	4952	15137	4985	4925
102	6759	4889	12372	5045	15222	5020	4935
103	6731	4910	12410	4976	15263	4938	4897
104	6768	4943	12450	4946	15249	4906	4920
105	6730	4933	12610	5131	15235	4971	4985
106	6776	5006	12800	5150	14849	4960	5346
107	6768	4944	12753	4905	14897	4952	4904
108	6669	4825	12653	4824	14820	4924	5001
109	6890	5028	12737	4891	14717	4807	4910
110	7008	5131	12744	5020	14833	5013	4897
111	6978	5074	12547	4907	15101	5104	4836
112	6988	5027	12468	4938	15276	5017	4842
113	6962	4947	12572	5077	15274	4973	4975
114	7142	5066	12615	4929	15167	4886	4993
115	7102	4995	12475	4895	15155	5035	5047
116	7085	4977	12430	4949	15267	4994	4882
117	7252	5097	12488	4988	15165	4930	5032
118	7229	5039	12374	4948	15228	5062	4999
119	7359	5114	12404	5014	15203	4984	5009
120	7163	4905	12372	5069	15470	5101	4834
121	7273	5003	12428	4949	15365	4893	4998
122	7273	4972	12547	5091	14986	4972	5351
123	7307	4923	12682	5024	14898	4889	4977
124	7428	4982	12813	4992	14757	4861	5002
125	7470	4916	12909	4970	14787	4874	4844
126	7636	5088	12924	4937	14815	4922	4894
127	7503	4903	12801	4913	14845	5036	5006
128	7734	5122	12822	4912	14757	4891	4979
129	7703	5011	12750	4970	14957	5042	4842
130	7672	4969	12712	4962	15089	5000	4868
131	7688	4971	12791	5034	15175	4955	4869
132	7672	4983	12827	5035	15224	4999	4950
133	7803	5057	12905	5004	15193	4926	4957
134	7901	5086	12877	4960	15115	4988	5066
135	7997	5034	12818	4879	15042	4938	5011
136	8047	5032	12798	4962	15157	4982	4867
137	8093	4968	12795	4919	15177	4922	4902
138	8130	5057	12792	5017	15243	5020	4954
139	8109	5074	12714	5017	15385	5095	4953
140	8135	5079	12665	5004	15508	5053	4930
141	8111	5036	12719	5114	15537	5060	5031
142	8027	4981	12626	4972	15484	5065	5118
143	7881	4938	12568	5026	15596	5084	4972
144	7774	4831	12591	4961	15531	4938	5003
145	7840	4945	12684	4972	15378	4879	5032
146	8037	5088	12750	4957	14829	4891	5440
147	7893	4964	12634	4992	15064	5108	4873
148	8125	5099	12716	4949	14961	4867	4970
149	7922	4916	12546	4949	15208	5119	4872
150	8107	5052	12768	5089	15070	4867	5005
151	8036	4918	12777	4998	15237	4989	4822
152	8199	5037	12842	4939	15097	4874	5014
153	8180	5023	12829	5029	15094	5042	5045
154	8211	5022	12797	4959	15042	4991	5043
155	8066	4943	12734	5025	15360	5088	4770
156	8177	4989	12730	4874	15283	4878	4955
157	8251	5121	12722	5039	15284	5047	5046
158	8161	4942	12877	5187	15256	5032	5060
159	8117	4973	12861	5001	15330	5017	4943
160	8242	5066	12898	4978	15333	4941	4938
161	8228	5017	12852	4985	15326	5031	5038
162	8256	5047	12777	4944	15436	5019	4909
163	8209	4987	12858	5115	15117	5034	5353
164	8352	5078	12918	4995	14970	4935	5082
165	8326	5037	12905	5050	15075	5063	4958
166	8307	4968	12865	4947	15189	4987	4873
167	8321	4994	12715	4830	15189	4980	4980
168	8353	4984	12825	5062	15178	4952	4963
169	8273	4938	12713	4906	15236	5018	4960
170	8382	5024	12945	5147	15153	4915	4998
171	8361	4947	12923	4946	15114	4968	5007
172	8423	5003	12792	4810	15150	4941	4905
173	8357	4979	12824	5077	15276	5045	4919
174	8299	4951	12683	4868	15315	5009	4970
175	8466	5067	12675	4892	15326	4900	4889
176	8417	4971	12847	5192	15380	5020	4966
177	8393	4921	12878	4976	15037	4945	5288
178	8481	5024	12965	5023	14911	4936	5062
179	8491	4945	12904	4874	14930	4935	4916
180	8498	4984	12893	4966	14952	4977	4955
181	8447	4965	12847	4970	15040	5016	4928
182	8425	4933	12846	4954	15008	4955	4987
183	8417	4917	12921	5000	14991	4925	4942
184	8477	4922	12921	4862	14855	4862	4998
185	8506	4968	12850	4868	14888	4939	4906
186	8594	4997	12937	4996	14821	4909	4976
187	8639	5054	13005	5077	15014	5009	4816
188	8462	4877	12885	4934	15165	5054	4903
189	8493	4873	13000	4957	15087	4842	4920
190	8556	4969	12944	4850	14883	4906	5110
191	8615	5020	13035	5052	14904	4961	4940
192	8598	4954	12987	4923	14976	4971	4899
193	8532	4898	12933	4910	15131	4964	4809
194	8419	4822	12978	4980	14968	4935	5098
195	8745	5155	12988	4839	14940	4829	4857
196	8552	4964	12837	5006	15041	5157	5056
197	8659	5039	12841	4936	15067	4932	4906
198	8616	5018	12872	5092	15181	5061	4947
199	8629	5011	12842	4968	15221	4998	4958
200	8625	5009	12794	4965	15190	5013	5044
201	8544	4885	12833	5005	15248	4966	4908
202	8642	4982	12963	5014	15123	4884	5009
203	8694	5069	12936	4990	15145	5017	4995
204	8681	5032	12938	5047	15249	5045	4941
205	8637	4990	12845	4941	15377	5034	4906
206	8715	5042	12835	4954	15428	4964	4913
207	8735	4946	12923	5014	15327	4926	5027
208	8824	4993	12875	4856	15243	4904	4988
209	8828	4949	12863	4933	15185	4945	5003
210	8962	5048	13074	5125	15078	4914	5021
211	8960	5017	13004	4949	15252	5019	4845
212	8979	5024	12927	4928	15207	5005	5050
213	8953	5029	12796	4924	15528	5055	4734
214	8963	4988	12702	4884	15464	4978	5042
215	9065	5016	12848	5060	15425	4914	4953
216	8861	4796	12718	4870	15437	5000	4988
217	9094	5018	13051	5118	15313	4785	4909
218	9037	4942	12944	4892	14882	4999	5430
219	9002	4898	12900	4889	14898	4933	4917
220	9229	5075	12829	4777	14818	4848	4928
221	9217	4968	12858	5009	14798	4980	5000
222	9301	5103	12831	4992	14952	5019	4865
223	9100	4861	12740	4971	15165	5062	4849
224	9085	4890	12915	5080	15102	4905	4968
225	9242	5040	12869	4837	14936	4883	5049
226	9219	4974	12826	4954	15032	4997	4901
227	9160	4917	12824	4974	15011	4976	4997
228	9329	5020	12915	4942	14922	4851	4940
229	9244	4885	12877	4932	14945	4970	4947
230	9226	4896	13023	5060	14844	4914	5015
231	9256	4959	13067	4973	14894	4929	4879
232	9352	4980	13132	4949	14807	4884	4971
233	9420	5036	12952	4788	15000	4968	4775
234	9292	4921	12949	5046	14975	5049	5074
235	9308	4969	12873	4877	15052	4953	4876
236	9281	4915	12910	4979	15033	4942	4961
237	9325	4958	12846	4850	14960	4914	4987
238	9362	4958	12845	4920	14897	4921	4984
239	9380	4961	12787	4885	15018	4943	4822
240	9372	4910	12905	5036	14963	4918	4973
241	9574	5080	12931	4904	14966	4878	4875
242	9451	4907	12994	5093	15063	5030	4933
243	9471	4953	12844	4783	15028	4933	4968
244	9590	5041	12803	4881	15049	4922	4901
245	9698	5067	12864	5020	15078	4959	4930
246	9639	4953	12846	4994	15124	5012	4966
247	9793	5087	12788	4875	15286	4933	4771
248	9642	4854	12806	5023	15196	5005	5095
249	9773	5005	12886	4954	15054	4874	5016
250	9834	4999	12978	5030	15058	4938	4934
251	9790	4945	12847	4858	15088	4989	4959
252	9903	5027	12844	4911	15098	4914	4904
253	9869	4969	12931	5090	15266	5003	4835
254	9811	4919	12735	4781	15289	4977	4954
255	9919	4996	12738	4891	15281	4888	4896
256	9892	4947	12732	4968	15250	4974	5005
257	9905	5016	12768	5039	15393	5003	4860
258	9873	4973	12650	4887	15075	5005	5323
259	9867	5029	12622	5007	15214	5035	4896
260	9709	4919	12562	5017	15232	5077	5059
261	9787	5026	12723	5109	15307	4948	4873
262	9680	4850	12674	4908	15103	4957	5161
263	9839	4981	12831	4979	14890	4822	5035
264	9783	4908	12843	4976	14896	4964	4958
265	9860	5012	12879	4971	14968	4935	4863
266	9885	4980	12882	4958	15027	4955	4896
267	9899	5020	12940	5064	15189	5006	4844
268	9954	4998	12912	4915	15269	4943	4863
269	9963	4958	12928	4965	15120	4949	5098
270	9944	4928	12920	4939	15158	4947	4909
271	9949	4970	13006	5051	15188	4965	4935
272	10096	5062	13063	4972	15105	4915	4998
273	9990	5016	12993	5052	15348	5122	4879
274	10067	5090	12854	4874	15409	5013	4952
275	10028	4989	12836	5010	15530	5028	4907
276	9939	4911	12871	5035	15355	5000	5175
277	9936	4943	12879	4954	14978	4946	5323
278	9995	4960	12970	4992	14912	4901	4967
279	10008	4954	12884	4855	14835	4941	5018
280	10125	4990	13040	5029	14830	4873	4878
281	10003	4869	13012	4963	15016	4991	4805
282	10174	5023	13037	4877	14832	4852	5036
283	10039	4812	12961	4871	14888	4947	4891
284	10122	4922	12987	4865	14746	4839	4981
285	10306	5064	12922	4815	14897	4880	4729
286	10350	5068	12839	4941	15011	5024	4910
287	10250	4927	12795	4983	15267	5027	4771
288	10418	5146	12805	4988	15328	4978	4917
289	10205	4893	12634	4935	15396	5106	5038
290	10295	4992	12647	4915	15312	4902	4986
291	10334	4969	12536	4819	15349	4930	4893
292	10270	4924	12606	5058	15204	4988	5133
293	10293	4960	12625	4956	15305	4937	4836
294	10258	4934	12653	4997	15257	4969	5017
295	10400	5084	12738	5027	15298	4942	4901
296	10208	4897	12664	5015	14980	5089	5407
297	10268	4970	12695	4941	15062	4910	4828
298	10341	5007	12782	5021	14970	4934	5026
299	10342	5010	12803	5030	14905	5009	5074
300	10470	5125	12799	4993	14960	4997	4942
301	10241	4850	12756	5036	15183	5079	4856
302	10243	4928	12912	5082	15010	4926	5099
303	10416	5091	13003	5009	14997	4918	4931
304	10270	4949	13031	5123	14989	5095	5103
305	10363	5047	12996	4919	15047	4954	4896
306	10386	5077	12862	4920	15106	5054	4995
307	10375	5043	12837	5029	15131	5054	5029
308	10379	5014	12786	4959	15144	5010	4997
309	10396	4980	12688	4865	15117	4963	4990
310	10442	5019	12684	4969	15069	4973	5021
311	10427	4993	12709	5033	15217	5008	4860
312	10418	4974	12722	4996	15148	4983	5052
313	10607	5182	12677	4948	15249	4993	4892
314	10486	4952	12678	5074	15276	5073	5046
315	10620	5098	12599	4885	15268	4964	4972
316	10538	4993	12503	4979	15365	5075	4978
317	10457	4921	12579	5078	15322	5002	5045
318	10591	5040	12665	4992	15240	4906	4988
319	10582	4996	12665	5005	15224	5005	5021
320	10725	5125	12700	5017	15248	4982	4958
321	10617	4947	12723	5078	15406	5055	4897
322	10636	5048	12857	5163	15495	5029	4940
323	10617	4967	12856	4985	15492	4986	4989
324	10614	5025	12746	4918	14972	5028	5548
325	10812	5141	12857	5054	14924	4943	4991
326	10504	4794	12826	5071	15121	5102	4905
327	10694	4986	12933	4903	14842	4796	5075
328	10780	5030	12966	4977	14891	4944	4895
329	10739	4941	12998	5014	14752	4982	5121
330	10775	4987	12969	4922	14917	4951	4786
331	10747	4923	12954	4936	14902	4951	4966
332	10727	4892	13146	5104	14862	4912	4952
333	10839	5040	13256	5038	14819	4928	4971
334	10841	4967	13244	4953	14961	4965	4823
335	10820	4860	13231	4868	14913	4881	4929
336	11011	5068	13277	4923	14921	4877	4869
337	10881	4890	13147	4890	14979	5020	4962
338	11057	5091	13112	4880	14910	4915	4984
339	11056	5015	12986	4890	15083	5016	4843
340	10951	4954	12927	5000	15135	5059	5007
341	11103	5068	13056	5045	15123	4916	4928
342	11107	5026	13126	5092	15367	5022	4778
343	11099	4995	12985	4862	15196	5003	5174
344	11162	5020	12976	4948	15238	4957	4915
345	11193	5028	13036	5057	15159	4997	5076
346	11138	4965	12971	4955	15233	5020	4946
347	11099	4936	13000	5004	15304	4975	4904
348	11133	5054	12954	4974	15319	5020	5005
349	11041	4945	12865	4948	15305	5037	5051
350	11124	5042	12858	4952	15296	4959	4968
351	11057	4906	12820	4935	15308	4973	4961
352	11230	4997	12853	4857	14828	4824	5304
353	11242	4968	12920	5023	14794	4956	4990
354	11292	5021	12992	5043	14713	4971	5052
355	11273	4935	12991	4953	14889	4954	4778
356	11345	4995	13009	4941	14849	4923	4963
357	11435	5025	13141	5067	14904	4935	4880
358	11416	4956	12969	4803	15078	4975	4801
359	11489	4970	12885	4813	14887	4897	5088
360	11555	4988	12891	4928	15004	4922	4805
361	11569	4962	12961	5018	15046	4948	4906
362	11617	5001	13016	5008	15061	4953	4938
363	11624	4970	13087	5034	15118	4963	4906
364	11737	5112	12920	4832	15139	4999	4978
365	11741	4992	13002	5070	15170	4988	4957
366	11753	5028	13023	5037	15257	5016	4929
367	11784	5049	13080	5075	15406	5018	4869
368	11739	4970	13018	4953	15344	5015	5077
369	11655	4942	12940	4948	15319	5026	5051
370	11791	5055	13005	4984	15252	4919	4986
371	11751	4986	12934	4955	15345	5026	4933
372	11805	4965	12869	4846	15227	4911	5029
373	11878	4933	12980	4971	15114	4860	4973
374	11874	4923	12888	4835	15141	4927	4900
375	11963	4985	12968	4976	15235	4896	4802
376	12010	5017	12938	4940	15302	4970	4903
377	12053	5018	12896	4933	15320	4975	4957
378	12059	4980	12891	4969	15390	4974	4904
379	12043	4952	12818	4895	15424	4968	4934
380	12140	5066	12745	4896	15460	4969	4933
381	12128	4987	12771	5025	15420	4999	5039
382	12126	5040	12571	4842	15671	5042	4791
383	11988	4890	12629	5086	15297	5028	5402
384	12091	5016	12851	5135	15242	4913	4968
385	12109	4953	12883	4967	15173	4935	5004
386	12226	5093	12842	4935	15181	4976	4968
387	12180	4991	12815	5010	15294	5037	4924
388	12090	4916	12782	4973	15410	5006	4890
389	12182	4973	12822	4921	15263	4881	5028
390	12210	4999	12795	4944	15216	4971	5018
391	12213	4988	12738	4928	15266	4985	4935
392	12109	4827	12761	4954	15237	4931	4960
393	12035	4809	12862	4984	15186	4883	4934
394	12236	5005	12957	4899	15012	4804	4978
395	12286	5006	13088	5087	14670	4956	5298
396	12417	5044	13038	4863	14681	4913	4902
397	12477	5080	13039	5021	14803	5020	4898
398	12453	5020	12940	4945	14967	5044	4880
399	12489	5051	12915	4990	15164	5015	4818
400	12364	4956	12794	4960	15281	5081	4964
401	12403	4990	12937	5094	15234	4951	4998
402	12487	5030	12862	4871	15159	4946	5021
403	12516	4992	12995	5096	15048	4963	5074
404	12487	5028	12873	4935	15190	5057	4915
405	12434	4936	12791	4907	15211	4989	4968
406	12360	4854	12816	4953	15187	4928	4952
407	12465	4965	12914	4958	14870	4860	5177
408	12462	4982	12840	4911	14990	4985	4865
409	12519	5044	12742	4889	15081	4987	4896
410	12472	4988	12600	4893	15337	5035	4779
411	12367	4907	12607	5019	15429	5012	4920
412	12523	5034	12663	4934	15293	4878	5014
413	12678	5139	12736	5057	15212	4984	5065
414	12542	5015	12586	5001	15386	5151	4977
415	12559	4930	12575	4902	15350	4913	4949
416	12644	5012	12548	4900	15252	4927	5025
417	12535	4914	12464	4939	15211	5023	5064
418	12692	5087	12516	4982	15208	4930	4933
419	12652	4985	12376	4885	15204	5025	5029
420	12744	5055	12329	4916	15263	4963	4904
421	12780	5040	12382	5057	15323	5004	4944
422	12689	4920	12391	5020	15299	5011	5035
423	12859	5002	12477	4918	15208	4832	4923
424	12932	5057	12468	4975	15161	4984	5031
425	12777	4926	12413	5026	15211	5081	5031
426	12826	4975	12432	4945	15353	4926	4784
427	12895	5075	12574	5148	15421	5006	4938
428	12880	5025	12570	5036	15383	5040	5078
429	12742	4946	12429	4943	15548	5084	4919
430	12684	4899	12532	5060	15493	4957	5012
431	12827	5073	12643	5041	14916	4930	5507
432	12810	4960	12608	4942	14967	4977	4926
433	12853	5018	12679	5046	14909	4975	5033
434	12845	4924	12741	4994	15001	4932	4840
435	12952	5051	12708	4911	14914	4944	5031
436	12923	4917	12787	5025	15001	4946	4859
437	13029	5042	12724	4873	14913	4936	5024
438	12896	4922	12605	4936	15092	5055	4876
439	12909	4982	12537	4901	15151	4969	4910
440	12996	4954	12580	4910	15137	4867	4881
441	12881	4819	12635	4989	15103	4934	4968
442	13003	4951	12744	4938	14975	4829	4957
443	12977	4927	12681	4890	15095	4953	4833
444	12942	4844	12872	5070	14978	4879	4996
445	13077	4998	12953	4944	14985	4863	4856
446	13126	5012	12934	4944	15029	4963	4919
447	13105	5047	12742	4876	15147	5068	4950
448	13108	5024	12749	5028	15349	5021	4819
449	12983	4929	12564	4869	15463	5054	4940
450	13097	4980	12664	4966	15309	4866	5020
451	12978	4908	12585	4948	15030	5027	5306
452	13163	5083	12759	5072	14949	4898	4979
453	13098	4950	12786	5042	15098	5015	4866
454	13064	4919	12739	4906	14997	4953	5054
455	13150	4961	12765	4901	14872	4875	5000
456	13172	5006	12764	4983	14926	4984	4930
457	13054	4880	12687	4921	14982	4998	4942
458	13231	5025	12781	4942	14938	4848	4892
459	13263	4998	12782	4967	14924	4966	4980
460	13214	4975	12751	4993	14928	5024	5020
461	13130	4865	12726	4924	14948	4949	4929
462	13255	4979	12871	4999	14827	4854	4975
463	13377	5010	12980	4997	14674	4888	5041
464	13518	5090	13070	5039	14798	4949	4825
465	13481	4957	13013	4937	14900	4994	4892
466	13544	4988	13034	4946	14947	4925	4878
467	13590	5038	13038	4996	14879	4992	5060
468	13492	4832	12990	4882	14966	4930	4843
469	13569	4961	12975	4869	14892	4884	4958
470	13573	4917	12919	4857	14863	4913	4942
471	13688	5031	12994	4991	14834	4916	4945
472	13633	4933	13013	5007	14866	4988	4956
473	13797	5063	13015	4901	14824	4899	4941
474	13746	4956	12865	4857	14930	5007	4901
475	13872	5061	12912	4982	14843	4935	5022
476	13951	5065	12928	5002	14974	4986	4855
477	13924	5008	12787	4894	14974	5035	5035
478	13892	4954	12762	4961	15075	4986	4885
479	13827	4896	12919	5118	15032	4961	5004
480	13911	4953	13087	5037	14990	4869	4911
481	14006	4984	13127	4929	14706	4889	5173
482	14050	5024	13044	4897	14782	4980	4904
483	13984	4965	12846	4833	14900	5031	4913
484	14084	5034	12882	4970	14954	4934	4880
485	14068	5009	12830	4973	14963	5025	5016
486	13975	4875	12834	4972	14970	4968	4961
487	14158	5095	12818	4896	14936	4912	4946
488	14203	5071	12787	4995	14944	5026	5018
489	14257	5103	12663	4925	15019	5049	4974
490	14187	5011	12765	5183	15205	5081	4895
491	14184	4970	12671	4879	15118	4973	5060
492	14158	4930	12734	5019	15159	4956	4915
493	14270	5027	12760	4941	15082	4915	4992
494	14213	4928	12726	4951	15129	4985	4938
495	14253	5040	12892	5166	15147	5000	4982
496	14173	4944	12787	4919	15292	5024	4879
497	14238	5028	12869	5045	15273	4963	4982
498	14334	5019	12869	4923	15206	4923	4990
499	14260	4988	12734	4927	15284	5062	4984
500	14266	5024	12718	5002	15427	5018	4875
501	14318	5042	12609	4881	15088	4990	5329
502	14178	4895	12630	5056	15083	5035	5040
503	14187	4857	12626	4844	14926	4848	5005
504	14273	4945	12779	5012	14829	4859	4956
505	14317	4942	12733	4852	14663	4898	5064
506	14375	5014	12733	4956	14716	4956	4903
507	14324	4972	12818	5108	14917	5023	4822
508	14161	4848	12779	4972	15050	5011	4878
509	14360	5063	12898	4983	14844	4864	5070
510	14376	5032	12837	4955	14970	5016	4890
511	14388	5023	12756	4930	14874	5011	5107
512	14274	4943	12688	4989	15107	5057	4824
513	14314	4962	12777	5011	15124	4922	4905
514	14259	4916	12673	4867	15086	4971	5009
515	14258	4951	12793	5072	15138	4952	4900
516	14359	5015	12937	5058	15086	4914	4966
517	14444	5104	12883	4965	15220	5019	4885
518	14368	4957	12794	4944	15369	5033	4884
519	14453	5032	12886	5039	15367	4947	4949
520	14421	4895	13057	5098	14942	4927	5352
521	14511	5011	13070	4934	14774	4921	5089
522	14497	4940	13187	5071	14844	4954	4884
523	14585	5031	13287	5043	14780	4943	5007
524	14768	5133	13516	5179	14869	4950	4861
525	14659	4961	13416	4970	14974	5070	4965
526	14914	5151	13391	4871	14825	4896	5045
527	14713	4909	13164	4883	14986	5110	4949
528	14746	4972	13188	4963	14920	4939	5005
529	14806	5042	13204	4998	15072	4982	4830
530	14822	4968	13148	4896	14980	4952	5044
531	14701	4888	13158	5019	15045	5009	4944
532	14854	5075	13216	4980	14977	4922	4990
533	14720	4898	13110	4926	15179	5032	4830
534	14886	5063	13096	4883	15043	4897	5033
535	14894	5087	12984	4967	15176	5079	4946
536	14856	5037	12822	4913	15319	5075	4932
537	14795	4999	12772	5010	15379	5060	5000
538	14772	4994	12764	5009	15362	5017	5034
539	14743	4992	12799	5056	15344	5021	5039
540	14665	4871	12860	5010	15252	4949	5041
541	14734	4967	12868	4906	15075	4898	5075
542	14860	5086	12776	4868	15089	4960	4946
543	14723	4914	12742	5017	15180	5051	4960
544	14724	4920	12861	5038	15152	4919	4947
545	14822	5047	12851	4939	15200	4949	4901
546	14918	5077	12750	4880	15130	4981	5051
547	14972	5059	12908	5163	15250	5005	4885
548	14798	4871	12848	4985	15455	5045	4840
549	14760	4899	12910	4999	15445	4937	4947
550	14941	5098	12820	4827	15010	4917	5352
551	14906	5049	12834	5098	14893	5084	5201
552	14877	4993	12747	4935	15042	5022	4873
553	14878	5024	12801	5077	15163	5023	4902
554	14878	4992	12878	5069	15080	4992	5075
555	14922	4993	12823	4894	14961	4949	5068
556	14867	4956	12702	4890	14982	5011	4990
557	14985	5068	12753	5001	14949	4950	4983
558	14961	5017	12815	5103	15030	5041	4960
559	14865	4911	12874	5066	15019	5007	5018
560	14851	4927	12843	4910	14988	4941	4972
561	14992	5002	12941	4959	14860	4861	4989
562	14973	4974	12872	4924	14879	4993	4974
563	15001	4999	12954	5053	14927	4971	4923
564	15022	4990	12896	4911	14948	4969	4948
565	15022	4983	12943	5030	15044	4983	4887
566	15103	5034	12987	4997	14965	4953	5032
567	15039	4980	12961	5018	15000	5044	5009
568	14969	4909	13002	5020	15030	4979	4949
569	14937	4933	13066	5029	15086	4965	4909
570	14969	4988	13106	4996	14963	4956	5079
571	15015	4984	13116	4948	14943	4938	4958
572	14983	4977	12993	4886	14978	5009	4974
573	15035	4964	13052	4971	15055	4912	4835
574	15054	5020	12984	4933	15005	5001	5051
575	15013	4931	12972	4960	15031	4972	4946
576	15166	5040	13031	4946	15044	4887	4874
577	15272	5082	12960	4905	15036	4976	4984
578	15292	5031	13031	5082	15130	5011	4917
579	15424	5120	12847	4804	15263	4988	4855
580	15415	5053	12732	4947	15375	5062	4950
581	15324	4967	12762	5088	15322	5058	5111
582	15323	4925	12761	4925	15273	4926	4975
583	15333	4970	12670	4869	15245	4960	4988
584	15306	5001	12491	4849	15314	5028	4959
585	15224	4911	12581	5083	15421	4993	4886
586	15443	5148	12747	5095	15384	4929	4966
587	15437	5009	12803	5071	15399	5015	5000
588	15389	4930	12823	4998	15485	4978	4892
589	15364	4933	12843	4978	15070	4958	5373
590	15311	4892	12756	4858	15011	4945	5004
591	15429	5031	12704	4861	14897	4913	5027
592	15504	5109	12631	4961	14950	5034	4981
593	15577	5099	12527	4922	15034	5026	4942
594	15607	5150	12365	4958	15311	5120	4843
595	15491	5001	12277	5029	15460	5117	4968
596	15491	5073	12371	5167	15474	5073	5059
597	15421	4926	12424	5049	15499	4996	4971
598	15456	4973	12612	5126	15307	4938	5130
599	15353	4879	12658	5028	15275	4982	5014
600	15505	5052	12765	5007	15132	4900	5043
