Total demand	5217.391304347849
Total restock	5999.9999999999945
MP	false
FC capacity	100
SC capacity	400
DS capacity	1000
Time	Orders	Demand	Inventory	Restock	Total packages	New packages	Delivered
49	7672	5180	11095	5249	15433	5206	5067
50	7745	5285	11112	5229	15599	5212	5046
51	7762	5256	11101	5228	15900	5239	4938
52	7678	5165	11128	5276	15992	5249	5157
53	7873	5329	11068	5074	15958	5134	5168
54	7737	5088	11063	5219	16083	5224	5099
55	7961	5272	11187	5172	15788	5048	5343
56	8078	5263	11237	5196	15893	5146	5041
57	8049	5187	11117	5096	15803	5216	5306
58	8096	5168	11193	5197	15528	5121	5396
59	8085	5102	11278	5198	15527	5113	5114
60	8266	5231	11283	5055	15491	5050	5086
61	8299	5218	11238	5140	15606	5185	5070
62	8334	5230	11181	5138	15757	5195	5044
63	8416	5234	11295	5266	15746	5152	5163
64	8569	5296	11192	5040	15842	5143	5047
65	8477	5132	11142	5174	15897	5224	5169
66	8621	5239	11235	5188	15840	5095	5152
67	8730	5248	11394	5298	15659	5139	5320
68	8719	5180	11384	5181	15645	5191	5205
69	8830	5268	11256	5029	15737	5157	5065
70	8790	5189	11206	5179	15810	5229	5156
71	8922	5324	11379	5365	15886	5192	5116
72	9002	5295	11346	5182	16056	5215	5045
73	8910	5120	11296	5162	16001	5212	5267
74	9037	5243	11231	5051	16001	5116	5116
75	9030	5158	11404	5338	15708	5165	5458
76	8918	5028	11433	5169	15507	5140	5341
77	9011	5136	11544	5154	15482	5043	5068
78	9001	5128	11436	5030	15488	5138	5132
79	9293	5371	11482	5125	15486	5079	5081
80	9241	5207	11342	5119	15747	5259	4998
81	9344	5269	11449	5273	15880	5166	5033
82	9382	5238	11448	5199	15970	5200	5110
83	9454	5221	11463	5164	15869	5149	5250
84	9461	5253	11407	5190	15978	5246	5137
85	9549	5209	11530	5244	15970	5121	5129
86	9538	5119	11541	5141	15632	5130	5468
87	9697	5257	11564	5121	15509	5098	5221
88	9713	5259	11443	5122	15626	5243	5126
89	9726	5222	11340	5106	15709	5209	5126
90	9694	5191	11397	5280	15795	5223	5137
91	9680	5236	11333	5186	16045	5250	5000
92	9847	5327	11341	5168	16048	5160	5157
93	9859	5290	11253	5190	16173	5278	5153
94	9775	5105	11298	5234	15722	5189	5640
95	9823	5136	11515	5305	15701	5088	5109
96	9865	5138	11611	5192	15727	5096	5070
97	9931	5261	11534	5118	15815	5195	5107
98	9988	5138	11615	5162	15813	5081	5083
99	10012	5192	11494	5047	15811	5168	5170
100	10165	5251	11399	5003	15827	5098	5082
101	10192	5161	11456	5191	15504	5134	5457
102	10097	5106	11549	5294	15600	5201	5105
103	10120	5147	11592	5167	15661	5124	5063
104	10180	5160	11584	5092	15714	5100	5047
105	10151	5164	11744	5353	15738	5193	5169
106	10195	5219	11930	5361	15803	5175	5110
107	10173	5162	11856	5110	15984	5184	5003
108	10145	5029	11792	4993	15848	5057	5193
109	10372	5250	11798	5029	15386	5023	5485
110	10544	5337	11886	5253	15436	5165	5115
111	10561	5280	11715	5092	15752	5263	4947
112	10584	5245	11606	5113	15981	5222	4993
113	10563	5149	11670	5234	16000	5170	5151
114	10736	5265	11745	5167	16015	5092	5077
115	10745	5196	11631	5073	15948	5187	5254
116	10711	5179	11605	5187	15742	5213	5419
117	10931	5323	11651	5149	15661	5103	5184
118	10943	5255	11478	5070	15772	5243	5132
119	11087	5336	11447	5161	15785	5192	5179
120	10983	5119	11417	5193	16013	5223	4995
121	11061	5210	11431	5146	16009	5132	5136
122	11138	5212	11644	5348	16004	5135	5140
123	11156	5117	11776	5231	16031	5099	5072
124	11331	5196	11895	5140	15499	5021	5553
125	11417	5153	11935	5107	15552	5067	5014
126	11590	5304	11936	5132	15541	5131	5142
127	11450	5113	11813	5130	15715	5253	5079
128	11729	5332	11861	5101	15601	5053	5167
129	11737	5220	11800	5151	15850	5212	4963
130	11728	5181	11839	5229	15938	5190	5102
131	11725	5184	11847	5195	16201	5187	4924
132	11795	5222	11934	5239	15890	5152	5463
133	11931	5251	11986	5167	15733	5115	5272
134	12079	5293	11966	5125	15665	5145	5213
135	12235	5256	11910	5044	15626	5100	5139
136	12341	5252	11927	5163	15798	5146	4974
137	12397	5191	11879	5087	15863	5135	5070
138	12518	5280	11929	5209	15927	5159	5095
139	12565	5304	11907	5235	16106	5257	5078
140	12611	5317	11806	5170	16314	5271	5063
141	12563	5232	11775	5249	16409	5280	5185
142	12519	5196	11685	5150	16410	5240	5239
143	12443	5164	11670	5225	16126	5240	5524
144	12469	5060	11779	5143	15921	5034	5239
145	12567	5167	11913	5203	15815	5069	5175
146	12783	5300	11966	5137	15716	5084	5183
147	12729	5184	11860	5132	16043	5238	4911
148	12920	5296	11848	5093	16013	5105	5135
149	12775	5139	11684	5120	16259	5284	5038
150	12957	5270	11799	5203	16224	5088	5123
151	12970	5133	11874	5195	15981	5120	5363
152	13070	5246	11822	5094	15947	5146	5180
153	13123	5213	11887	5225	15880	5160	5227
154	13196	5256	11840	5136	15908	5183	5155
155	13129	5131	11801	5159	16122	5198	4984
156	13233	5220	11774	5089	16202	5116	5036
157	13406	5340	11830	5223	16211	5167	5158
158	13314	5142	11922	5326	16301	5234	5144
159	13305	5167	11968	5222	16318	5176	5159
160	13403	5270	11919	5123	16083	5172	5407
161	13427	5230	11864	5151	16083	5206	5206
162	13444	5251	11709	5079	16261	5234	5056
163	13429	5184	11798	5288	16230	5199	5230
164	13620	5323	11836	5170	15781	5132	5581
165	13614	5256	11862	5288	15852	5262	5191
166	13667	5198	11817	5100	15950	5145	5047
167	13711	5213	11702	5054	16012	5169	5107
168	13744	5211	11754	5230	15703	5178	5487
169	13688	5165	11611	5078	15737	5221	5187
170	13816	5220	11839	5320	15703	5092	5126
171	13889	5157	11876	5121	15565	5084	5222
172	13962	5194	11713	4958	15694	5121	4992
173	13984	5206	11804	5275	15781	5184	5097
174	13942	5157	11697	5092	15883	5199	5097
175	14211	5301	11770	5105	15892	5032	5023
176	14221	5186	11896	5302	16004	5176	5064
177	14184	5158	11849	5148	15710	5195	5489
178	14330	5251	11959	5215	15640	5105	5175
179	14362	5176	11887	5072	15752	5144	5032
180	14421	5220	11825	5099	15747	5161	5166
181	14436	5198	11841	5199	15868	5183	5062
182	14413	5135	11803	5120	15867	5158	5159
183	14418	5150	11842	5184	15917	5145	5095
184	14353	5120	11715	5058	15651	5185	5451
185	14444	5193	11671	5058	15564	5102	5189
186	14533	5191	11724	5155	15545	5102	5121
187	14601	5272	11803	5283	15651	5204	5098
188	14498	5114	11712	5126	15857	5217	5011
189	14483	5071	11771	5145	15887	5086	5056
190	14637	5192	11756	5023	15674	5038	5251
191	14728	5248	11867	5268	15696	5157	5135
192	14745	5173	11828	5117	15797	5156	5055
193	14658	5101	11754	5114	16022	5188	4963
194	14641	5058	11836	5157	15573	5075	5524
195	14974	5371	11919	5121	15479	5038	5132
196	14883	5211	11829	5212	15654	5302	5127
197	14978	5251	11755	5082	15747	5156	5063
198	14944	5246	11778	5303	16030	5280	4997
199	14909	5211	11747	5215	16103	5246	5173
200	14971	5246	11697	5134	16091	5184	5196
201	14951	5120	11774	5217	15738	5140	5493
202	15048	5193	11906	5228	15586	5096	5248
203	15097	5271	11892	5208	15616	5222	5192
204	15186	5253	11960	5232	15775	5164	5005
205	15149	5230	11825	5132	15927	5267	5115
206	15254	5255	11833	5158	15999	5150	5078
207	15316	5168	11948	5221	15914	5106	5191
208	15412	5222	11907	5085	15912	5126	5128
209	15385	5156	11829	5105	15586	5183	5509
210	15498	5244	12015	5317	15513	5131	5204
211	15620	5248	11982	5093	15583	5126	5056
212	15725	5232	11938	5083	15619	5127	5091
213	15732	5241	11827	5123	15851	5234	5002
214	15755	5204	11686	5040	15902	5181	5130
215	15833	5250	11734	5220	16017	5172	5057
216	15657	5011	11623	5076	16124	5187	5080
217	15874	5253	11872	5285	15698	5036	5462
218	15850	5136	11808	5096	15544	5160	5314
219	15869	5109	11771	5053	15528	5090	5106
220	16122	5304	11698	4978	15454	5051	5125
221	16095	5197	11677	5203	15568	5224	5110
222	16240	5321	11664	5163	15769	5176	4975
223	16064	5087	11578	5177	15997	5263	5035
224	16057	5113	11759	5301	15981	5120	5136
225	16263	5264	11788	5087	15838	5058	5201
226	16282	5188	11785	5166	15548	5169	5459
227	16293	5142	11824	5170	15402	5131	5277
228	16464	5256	11879	5140	15466	5085	5021
229	16359	5103	11749	5078	15544	5208	5130
230	16301	5103	11820	5232	15620	5161	5085
231	16369	5192	11896	5200	15609	5124	5135
232	16436	5205	11923	5165	15648	5138	5099
233	16481	5226	11756	5014	15842	5181	4987
234	16486	5156	11808	5203	15812	5151	5181
235	16576	5193	11803	5098	15739	5103	5176
236	16552	5151	11830	5202	15754	5175	5160
237	16546	5176	11732	5084	15888	5182	5048
238	16632	5151	11829	5162	15861	5065	5092
239	16655	5151	11780	5079	15965	5128	5024
240	16688	5120	11905	5212	15512	5087	5540
241	16926	5314	11889	5060	15505	5076	5083
242	16905	5148	11975	5255	15620	5169	5054
243	16939	5182	11832	5005	15646	5148	5122
244	17071	5243	11742	5021	15754	5111	5003
245	17244	5262	11817	5164	15755	5089	5088
246	17238	5175	11796	5160	15848	5181	5088
247	17376	5305	11722	5093	15638	5167	5377
248	17272	5070	11727	5179	15568	5174	5244
249	17441	5247	11860	5211	15468	5078	5178
250	17482	5223	11881	5203	15588	5182	5062
251	17453	5165	11763	5076	15680	5194	5102
252	17630	5262	11798	5120	15729	5085	5036
253	17651	5206	11904	5291	15878	5185	5036
254	17564	5119	11698	5000	15966	5206	5118
255	17608	5211	11556	5025	16091	5167	5042
256	17669	5170	11574	5127	15676	5109	5524
257	17650	5208	11611	5264	15799	5227	5104
258	17626	5189	11420	5022	15901	5213	5111
259	17658	5238	11417	5203	16113	5206	4994
260	17567	5148	11377	5199	16127	5239	5225
261	17631	5233	11579	5371	16238	5169	5058
262	17606	5086	11580	5112	15713	5111	5636
263	17772	5185	11781	5220	15466	5019	5266
264	17724	5124	11765	5156	15528	5172	5110
265	17883	5245	11818	5139	15620	5086	4994
266	17956	5201	11823	5133	15758	5128	4990
267	17906	5233	11809	5269	15979	5283	5062
268	18011	5218	11861	5165	16090	5113	5002
269	18032	5163	11912	5193	16038	5142	5194
270	18063	5150	11875	5082	15616	5119	5541
271	18121	5193	11963	5223	15585	5135	5166
272	18265	5271	12021	5185	15595	5127	5117
273	18206	5245	11957	5240	15861	5304	5038
274	18329	5321	11862	5103	16054	5198	5005
275	18362	5228	11895	5228	16100	5195	5149
276	18224	5107	11858	5208	16121	5245	5224
277	18256	5158	11863	5131	16055	5126	5192
278	18346	5186	11964	5197	15742	5096	5409
279	18399	5179	11892	5054	15612	5126	5256
280	18535	5226	12056	5254	15689	5090	5013
281	18502	5100	12066	5143	15783	5133	5039
282	18683	5284	12049	5086	15783	5103	5103
283	18581	5043	12018	5114	15820	5145	5108
284	18614	5130	11944	5023	15820	5097	5097
285	18829	5281	11907	5029	15994	5066	4892
286	18868	5272	11769	5095	15792	5233	5435
287	18846	5146	11775	5174	15865	5168	5095
288	19018	5364	11783	5200	15977	5192	5080
289	18848	5109	11651	5147	16090	5279	5166
290	18917	5211	11581	5072	16091	5142	5141
291	18987	5193	11520	5062	16102	5123	5112
292	18972	5152	11633	5280	16112	5167	5157
293	19008	5168	11581	5080	15768	5132	5476
294	19010	5132	11655	5204	15750	5130	5148
295	19193	5289	11765	5216	15788	5106	5068
296	19052	5105	11713	5194	15886	5246	5148
297	19116	5171	11724	5118	16068	5107	4925
298	19205	5249	11730	5166	16080	5160	5148
299	19294	5235	11789	5205	15987	5146	5239
300	19416	5349	11680	5118	16138	5227	5076
301	19196	5065	11679	5284	16394	5285	5029
302	19242	5132	11863	5270	15870	5086	5610
303	19468	5309	11980	5200	15807	5083	5146
304	19352	5171	11934	5241	15849	5287	5245
305	19498	5286	11913	5119	15911	5140	5078
306	19519	5293	11753	5112	16104	5272	5079
307	19560	5247	11757	5210	16118	5206	5192
308	19590	5245	11632	5090	16216	5215	5117
309	19614	5210	11539	5093	16212	5186	5190
310	19675	5222	11511	5133	15885	5161	5488
311	19663	5202	11506	5209	16009	5214	5090
312	19739	5217	11517	5152	15950	5141	5200
313	19943	5402	11499	5180	16017	5198	5131
314	19841	5150	11509	5262	16140	5252	5129
315	20027	5322	11487	5114	16127	5136	5149
316	19962	5209	11326	5113	16296	5274	5105
317	19906	5140	11416	5286	16250	5196	5242
318	20074	5261	11447	5124	16230	5093	5113
319	20115	5216	11472	5200	15825	5175	5580
320	20287	5357	11470	5183	15878	5185	5132
321	20206	5167	11494	5272	16003	5248	5123
322	20279	5273	11638	5344	16171	5200	5032
323	20250	5185	11608	5184	16204	5214	5181
324	20309	5273	11482	5088	16083	5214	5335
325	20482	5364	11544	5253	16240	5191	5034
326	20225	5032	11556	5301	16419	5289	5110
327	20426	5211	11657	5111	15852	5010	5577
328	20545	5223	11698	5145	15766	5104	5190
329	20521	5164	11805	5295	15635	5188	5319
330	20586	5206	11766	5102	15847	5141	4929
331	20597	5127	11769	5119	15856	5116	5107
332	20604	5105	11951	5280	15844	5098	5110
333	20706	5263	12041	5251	15914	5161	5091
334	20731	5153	12083	5170	16053	5128	4989
335	20701	5079	12066	5092	15698	5109	5464
336	20957	5290	12162	5130	15649	5034	5083
337	20838	5126	11985	5068	15802	5245	5092
338	21067	5307	12006	5099	15712	5078	5168
339	21085	5248	11861	5085	15957	5230	4985
340	21073	5205	11797	5153	15976	5217	5198
341	21224	5302	11865	5219	16093	5151	5034
342	21246	5255	11944	5312	16338	5233	4988
343	21274	5229	11796	5053	16242	5201	5297
344	21307	5227	11753	5151	15892	5194	5544
345	21366	5257	11771	5216	15922	5198	5168
346	21376	5187	11786	5192	15921	5177	5178
347	21342	5188	11726	5162	16107	5222	5036
348	21389	5267	11682	5176	16133	5220	5194
349	21332	5164	11567	5106	16194	5221	5160
350	21421	5240	11613	5197	16145	5151	5200
351	21406	5127	11596	5125	15851	5142	5436
352	21610	5230	11690	5120	15665	5026	5212
353	21649	5179	11781	5231	15693	5140	5112
354	21751	5254	11849	5220	15594	5152	5251
355	21737	5139	11786	5090	15860	5153	4887
356	21815	5211	11797	5144	16000	5133	4993
357	21958	5269	11947	5276	16016	5126	5110
358	21961	5174	11799	5023	16255	5171	4932
359	22097	5213	11777	5055	15664	5077	5668
360	22170	5204	11759	5113	15798	5131	4997
361	22256	5177	11808	5140	15847	5091	5042
362	22324	5232	11869	5225	15936	5164	5075
363	22348	5167	11928	5202	16008	5143	5071
364	22483	5332	11809	5078	16038	5197	5167
365	22510	5220	11869	5253	16151	5193	5080
366	22528	5241	11909	5263	16244	5223	5130
367	22612	5246	12001	5254	16054	5162	5352
368	22634	5191	11972	5140	15912	5169	5311
369	22587	5169	11903	5147	15913	5216	5215
370	22723	5279	11928	5168	15925	5143	5131
371	22716	5192	11797	5068	16082	5199	5042
372	22807	5196	11705	5013	16016	5105	5171
373	22888	5158	11772	5144	15943	5077	5150
374	22879	5117	11698	5052	15641	5126	5428
375	23030	5209	11842	5202	15670	5058	5029
376	23164	5244	11832	5100	15709	5110	5071
377	23186	5231	11762	5139	15900	5209	5018
378	23204	5192	11767	5179	15925	5174	5149
379	23206	5169	11692	5092	16065	5167	5027
380	23314	5255	11559	5014	16104	5147	5108
381	23357	5211	11588	5197	16070	5168	5202
382	23381	5243	11388	5019	15930	5219	5359
383	23291	5105	11459	5266	15915	5195	5210
384	23412	5218	11683	5321	15915	5097	5097
385	23466	5168	11751	5182	15870	5114	5159
386	23672	5339	11717	5099	15924	5133	5079
387	23632	5215	11655	5193	16107	5255	5072
388	23574	5134	11664	5201	16223	5192	5076
389	23659	5180	11715	5146	16193	5095	5125
390	23718	5208	11670	5104	15815	5149	5527
391	23754	5192	11646	5132	15847	5156	5124
392	23699	5043	11711	5163	15770	5098	5175
393	23692	5021	11807	5124	15740	5028	5058
394	23923	5226	11946	5134	15635	4995	5100
395	23978	5234	12077	5310	15749	5179	5065
396	24122	5270	12030	5079	15906	5126	4969
397	24205	5294	12052	5233	16058	5211	5059
398	24171	5221	11979	5182	16307	5255	5006
399	24272	5265	11987	5172	16101	5164	5370
400	24229	5190	11875	5121	16089	5233	5245
401	24246	5187	11963	5258	16113	5170	5146
402	24383	5259	11895	5054	16111	5122	5124
403	24429	5213	12057	5329	16060	5167	5218
404	24411	5244	11923	5128	16217	5262	5105
405	24373	5145	11824	5084	15965	5183	5435
406	24362	5084	11842	5113	15931	5095	5129
407	24437	5177	11861	5121	15749	5102	5284
408	24481	5197	11816	5108	15846	5153	5056
409	24555	5265	11704	5079	16011	5191	5026
410	24496	5176	11554	5085	16228	5235	5018
411	24458	5129	11582	5195	16313	5167	5082
412	24575	5228	11602	5131	16220	5111	5204
413	24776	5344	11702	5243	16169	5143	5194
414	24686	5233	11545	5166	16021	5323	5471
415	24709	5145	11506	5083	15982	5122	5161
416	24836	5239	11503	5109	15943	5112	5151
417	24782	5150	11410	5111	15892	5204	5255
418	24953	5324	11416	5159	15953	5153	5092
419	24991	5238	11334	5118	16030	5200	5123
420	25023	5251	11238	5123	16125	5219	5124
421	25120	5259	11335	5259	16236	5162	5051
422	25024	5156	11326	5243	16261	5252	5227
423	25183	5224	11355	5094	16217	5065	5109
424	25254	5270	11317	5161	15861	5199	5555
425	25190	5146	11346	5239	15747	5210	5324
426	25229	5183	11340	5138	15961	5144	4930
427	25408	5295	11533	5309	15948	5116	5129
428	25428	5286	11485	5218	15986	5266	5228
429	25344	5167	11375	5141	16153	5251	5084
430	25216	5102	11397	5252	16334	5230	5049
431	25412	5274	11453	5134	15733	5078	5679
432	25429	5163	11470	5163	15739	5146	5140
433	25499	5236	11484	5180	15701	5166	5204
434	25479	5135	11547	5218	15871	5155	4985
435	25679	5254	11593	5100	15789	5054	5136
436	25673	5160	11624	5197	15950	5166	5005
437	25814	5252	11544	5031	15916	5111	5145
438	25717	5135	11444	5132	16227	5232	4921
439	25776	5196	11370	5063	15828	5137	5536
440	25865	5173	11383	5097	15832	5084	5080
441	25782	5036	11435	5171	15812	5119	5139
442	25889	5155	11539	5152	15808	5048	5052
443	25949	5142	11607	5150	15859	5082	5031
444	25890	5065	11752	5269	15859	5124	5124
445	26098	5242	11822	5104	15839	5034	5054
446	26143	5244	11777	5154	16015	5199	5023
447	26179	5250	11656	5093	16090	5214	5139
448	26183	5229	11570	5139	15973	5225	5342
449	26106	5149	11398	5054	16070	5226	5129
450	26220	5204	11515	5207	16016	5090	5144
451	26156	5137	11540	5226	16074	5201	5143
452	26311	5301	11646	5252	16079	5146	5141
453	26310	5159	11743	5257	16224	5160	5015
454	26262	5136	11668	5109	16142	5184	5266
455	26361	5168	11690	5091	16106	5069	5105
456	26440	5220	11703	5154	15808	5141	5439
457	26339	5092	11600	5090	15856	5193	5145
458	26557	5256	11725	5163	15890	5038	5004
459	26627	5212	11752	5169	15915	5142	5117
460	26629	5216	11707	5169	15953	5214	5176
461	26559	5096	11661	5120	15981	5166	5138
462	26694	5186	11693	5083	15939	5051	5093
463	26832	5209	11739	5117	15797	5071	5213
464	27026	5336	11808	5211	15891	5142	5048
465	26992	5147	11738	5111	16023	5181	5049
466	27072	5191	11748	5121	15700	5111	5434
467	27189	5236	11837	5208	15630	5119	5189
468	27103	5047	11791	5087	15796	5133	4967
469	27245	5193	11796	5056	15686	5051	5161
470	27241	5130	11679	5017	15744	5134	5076
471	27394	5250	11791	5209	15699	5097	5142
472	27351	5128	11794	5174	15799	5171	5071
473	27571	5278	11781	5045	15793	5058	5064
474	27558	5170	11677	5079	15900	5183	5076
475	27717	5278	11752	5194	15921	5119	5098
476	27880	5272	11804	5161	15584	5109	5446
477	27871	5197	11618	5020	15570	5206	5220
478	27798	5160	11579	5194	15758	5233	5045
479	27782	5098	11777	5312	15806	5114	5066
480	27889	5175	11913	5204	15829	5068	5045
481	27990	5217	11896	5099	15565	5116	5380
482	28049	5221	11789	5055	15676	5162	5051
483	28099	5178	11641	4980	15713	5128	5091
484	28199	5230	11729	5218	15819	5130	5024
485	28217	5217	11685	5155	15838	5199	5180
486	28140	5090	11642	5124	15956	5167	5049
487	28388	5321	11630	5061	15934	5073	5095
488	28488	5287	11629	5186	15568	5187	5553
489	28595	5335	11502	5101	15613	5228	5183
490	28580	5213	11634	5360	15756	5228	5085
491	28580	5174	11508	5048	15823	5174	5107
492	28569	5133	11605	5241	15900	5144	5067
493	28690	5234	11595	5103	15890	5113	5123
494	28693	5164	11555	5121	15912	5161	5139
495	28776	5258	11723	5343	15603	5175	5484
496	28731	5154	11625	5101	15660	5199	5142
497	28824	5244	11713	5239	15770	5151	5041
498	28906	5214	11650	5069	15739	5132	5163
499	28944	5223	11574	5109	15788	5185	5136
500	28938	5253	11514	5199	15967	5259	5080
501	28949	5240	11384	5099	16199	5229	4997
502	28919	5105	11418	5169	16115	5135	5219
503	28916	5063	11376	5024	15669	5066	5512
504	29047	5180	11549	5222	15478	5049	5240
505	29056	5138	11465	5045	15431	5129	5176
506	29170	5209	11549	5179	15458	5095	5068
507	29190	5194	11690	5315	15665	5174	4967
508	28969	5046	11644	5221	15876	5267	5056
509	29194	5280	11725	5136	15751	5055	5180
510	29235	5234	11728	5196	15919	5193	5025
511	29276	5224	11626	5081	15803	5183	5299
512	29224	5152	11607	5185	15728	5204	5279
513	29269	5164	11657	5169	15772	5119	5075
514	29242	5131	11550	5051	15792	5158	5138
515	29316	5160	11680	5216	15838	5086	5040
516	29473	5255	11831	5249	15711	5098	5225
517	29572	5324	11704	5098	15990	5225	4946
518	29483	5154	11678	5217	16191	5243	5042
519	29591	5255	11711	5180	15884	5147	5454
520	29505	5085	11851	5311	15852	5171	5203
521	29611	5207	11832	5082	15712	5101	5241
522	29606	5143	11963	5279	15780	5148	5080
523	29744	5236	12068	5203	15688	5098	5190
524	29984	5358	12321	5371	15770	5118	5036
525	29914	5185	12241	5175	15940	5255	5085
526	30213	5374	12217	5051	15839	5075	5176
527	29985	5112	11983	5106	16120	5340	5059
528	30031	5167	12035	5173	16069	5121	5172
529	30171	5285	12095	5205	15820	5145	5394
530	30211	5189	12016	5070	15674	5149	5295
531	30147	5100	12077	5225	15773	5164	5065
532	30331	5309	12105	5153	15772	5125	5126
533	30268	5126	12084	5168	15996	5189	4965
534	30416	5267	12033	5068	15946	5119	5169
535	30455	5300	11927	5155	15701	5261	5506
536	30466	5236	11787	5085	15841	5225	5085
537	30433	5208	11760	5214	15948	5241	5134
538	30357	5208	11671	5195	16064	5284	5168
539	30391	5230	11687	5212	16084	5196	5176
540	30306	5076	11762	5236	16021	5161	5224
541	30435	5201	11755	5065	15813	5072	5280
542	30584	5296	11661	5053	15889	5147	5071
543	30492	5144	11619	5194	15989	5236	5136
544	30486	5127	11764	5278	15697	5133	5425
545	30628	5279	11737	5110	15750	5137	5084
546	30767	5311	11650	5085	15722	5172	5200
547	30807	5275	11779	5364	15925	5235	5032
548	30656	5090	11709	5171	16114	5241	5052
549	30627	5097	11784	5201	16147	5126	5093
550	30884	5327	11771	5057	16028	5070	5189
551	30852	5261	11717	5239	15737	5293	5584
552	30847	5208	11617	5113	15768	5213	5182
553	30910	5225	11696	5241	15902	5162	5028
554	30936	5211	11788	5277	15896	5185	5191
555	31028	5214	11802	5136	15776	5122	5242
556	31001	5181	11727	5133	15891	5208	5093
557	31136	5304	11784	5226	15912	5169	5148
558	31167	5256	11820	5261	15965	5225	5172
559	31063	5120	11874	5278	16035	5224	5154
560	31089	5131	11881	5112	15749	5105	5391
561	31234	5215	11960	5149	15536	5070	5283
562	31242	5185	11924	5141	15553	5177	5160
563	31320	5221	11986	5205	15599	5143	5097
564	31392	5221	11889	5052	15716	5149	5032
565	31378	5208	11944	5277	15853	5222	5085
566	31520	5276	12021	5211	15782	5134	5205
567	31447	5176	11994	5222	15920	5249	5111
568	31418	5119	12012	5166	15928	5148	5140
569	31479	5153	12135	5215	15949	5092	5071
570	31552	5218	12157	5167	15506	5145	5588
571	31625	5216	12198	5184	15499	5143	5150
572	31636	5199	12052	5042	15558	5188	5129
573	31690	5180	12077	5151	15650	5126	5034
574	31773	5244	12016	5100	15681	5161	5130
575	31740	5140	11952	5109	15747	5173	5107
576	31935	5278	12049	5180	15737	5083	5093
577	32026	5284	11939	5083	15809	5193	5121
578	32087	5231	12006	5237	15928	5170	5051
579	32233	5320	11812	4980	15700	5174	5402
580	32287	5269	11779	5182	15751	5215	5164
581	32242	5181	11791	5238	15767	5226	5210
582	32269	5137	11773	5092	15719	5110	5158
583	32314	5179	11737	5098	15788	5134	5065
584	32330	5238	11537	5022	15921	5222	5089
585	32248	5131	11583	5259	16044	5213	5090
586	32475	5358	11737	5285	16085	5131	5090
587	32509	5228	11794	5251	15817	5194	5462
588	32457	5128	11848	5234	15794	5180	5203
589	32489	5154	11900	5174	15748	5122	5168
590	32454	5095	11851	5081	15837	5130	5041
591	32563	5225	11785	5050	15793	5116	5160
592	32713	5334	11728	5127	15841	5184	5136
593	32808	5332	11586	5095	15576	5237	5502
594	32880	5381	11385	5108	15903	5309	4982
595	32786	5199	11284	5192	16056	5293	5140
596	32853	5312	11388	5349	16070	5245	5231
597	32757	5143	11367	5218	16196	5239	5113
598	32798	5202	11535	5329	16098	5161	5259
599	32701	5069	11621	5252	16076	5166	5188
